frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group
54073,2026-05-04T14:05:45.133056,1777917945.133056,3694.0110292434692,34020,1315,312,365,309,363,7,4,12.0,167.5548968032681,kakko
54074,2026-05-04T14:05:45.197664,1777917945.1976635,3694.0756368637085,34021,1316,312,366,309,362,7,8,14.5,167.6375075842857,kakko
54112,2026-05-04T14:05:47.789392,1777917947.7893925,3696.6673657894135,34025,1317,329,179,327,176,5,6,9.0,50.07960786001456,biwa
54113,2026-05-04T14:05:47.852657,1777917947.8526573,3696.730630636215,34026,1318,329,178,327,175,4,6,8.0,49.39870535499551,biwa
54114,2026-05-04T14:05:47.917103,1777917947.9171033,3696.795076608658,34027,1319,329,179,327,176,5,6,8.0,50.07960786001456,biwa
54363,2026-05-04T14:06:04.893619,1777917964.8936193,3713.771592617035,34029,1320,423,168,420,166,7,4,10.0,70.01689347810003,biwa
54378,2026-05-04T14:06:05.916948,1777917965.916948,3714.794921398163,34030,1321,368,344,365,342,7,5,8.5,144.637538112931,biwa
54417,2026-05-04T14:06:08.572484,1777917968.5724838,3717.4504570961,34035,1322,365,328,361,326,8,4,8.0,141.79594401601895,biwa
54418,2026-05-04T14:06:08.638088,1777917968.638088,3717.5160613059998,34036,1323,127,238,125,236,5,5,10.0,263.2901631922431,koto
54488,2026-05-04T14:06:13.405854,1777917973.4058535,3722.283826828003,34037,1324,138,42,136,40,5,5,11.0,321.41878673023876,koto
54683,2026-05-04T14:06:26.700930,1777917986.7009299,3735.578903198242,34038,1325,384,320,382,317,5,6,9.5,133.8766972859246,biwa
54685,2026-05-04T14:06:26.829767,1777917986.8297665,3735.707739830017,34039,1326,384,320,381,318,6,5,9.5,133.8766972859246,biwa
54686,2026-05-04T14:06:26.908874,1777917986.9088738,3735.786847114563,34040,1327,384,320,382,317,5,6,11.5,133.8766972859246,biwa
54688,2026-05-04T14:06:27.037106,1777917987.037106,3735.91507935524,34041,1328,384,319,382,317,5,5,10.0,133.58905917961727,biwa
54689,2026-05-04T14:06:27.101583,1777917987.1015825,3735.9795558452606,34042,1329,384,319,382,317,5,5,9.0,133.58905917961727,biwa
54691,2026-05-04T14:06:27.244953,1777917987.2449532,3736.1229264736176,34043,1330,384,319,382,317,5,5,9.5,133.58905917961727,biwa
54851,2026-05-04T14:06:38.140355,1777917998.140355,3747.0183284282684,34052,1331,339,151,336,149,6,5,8.0,40.53284093861072,biwa
54861,2026-05-04T14:06:38.829188,1777917998.8291879,3747.7071611881256,34053,1332,340,151,336,149,8,5,13.5,41.00908690157024,biwa
54869,2026-05-04T14:06:39.373505,1777917999.3735054,3748.2514786720276,34054,1333,340,151,336,149,8,5,9.5,41.00908690157024,biwa
54871,2026-05-04T14:06:39.516792,1777917999.516792,3748.3947653770447,34055,1334,340,151,336,149,8,5,12.0,41.00908690157024,biwa
54991,2026-05-04T14:06:47.693381,1777918007.6933808,3756.571354150772,34058,1335,355,200,352,197,6,6,10.0,75.06858282186244,biwa
54994,2026-05-04T14:06:47.885339,1777918007.885339,3756.7633123397827,34059,1336,355,199,352,197,6,5,8.0,74.35775354279127,biwa
54997,2026-05-04T14:06:48.092082,1777918008.0920823,3756.970055580139,34060,1337,355,199,352,197,6,5,9.5,74.35775354279127,biwa
55005,2026-05-04T14:06:48.637161,1777918008.6371615,3757.5151348114014,34061,1338,355,199,352,197,6,5,8.0,74.35775354279127,biwa
55013,2026-05-04T14:06:49.182101,1777918009.1821005,3758.060073852539,34062,1339,355,199,352,197,6,5,8.0,74.35775354279127,biwa
55487,2026-05-04T14:07:21.485304,1777918041.4853044,3790.3632776737213,34064,1340,437,180,434,176,7,9,11.5,75.70644188695263,biwa
55728,2026-05-04T14:07:37.916950,1777918057.9169497,3806.794923067093,34065,1341,112,337,110,335,5,4,8.5,235.14554443389633,koto
55732,2026-05-04T14:07:38.189101,1777918058.1891012,3807.067074537277,34066,1342,112,336,110,334,5,5,8.5,235.37584492005107,koto
55734,2026-05-04T14:07:38.316791,1777918058.3167906,3807.1947638988495,34067,1343,112,336,110,334,5,4,8.5,235.37584492005107,koto
55735,2026-05-04T14:07:38.397445,1777918058.3974452,3807.2754185199738,34068,1344,112,336,109,334,7,5,10.0,235.37584492005107,koto
55736,2026-05-04T14:07:38.460366,1777918058.4603665,3807.338339805603,34069,1345,112,337,110,335,5,4,8.5,235.14554443389633,koto
55739,2026-05-04T14:07:38.669446,1777918058.6694455,3807.547418832779,34070,1346,113,337,110,334,6,6,10.5,234.98496020464333,koto
55777,2026-05-04T14:07:41.245131,1777918061.2451305,3810.1231038570404,34115,1347,177,313,173,309,8,8,26.5,227.9207215210004,koto
55778,2026-05-04T14:07:41.325623,1777918061.3256233,3810.2035965919495,34116,1348,174,312,169,308,11,8,31.5,229.0444855741811,koto
55779,2026-05-04T14:07:41.389262,1777918061.389262,3810.2672352790833,34117,1349,174,311,168,307,12,8,23.5,229.35422106306962,koto
55780,2026-05-04T14:07:41.453138,1777918061.453138,3810.331111431122,34118,1350,176,312,171,309,10,6,24.0,228.50353164478443,koto
55781,2026-05-04T14:07:41.516774,1777918061.5167744,3810.39474773407,34119,1351,176,313,170,308,12,11,37.0,228.1959380135959,koto
55782,2026-05-04T14:07:41.597873,1777918061.597873,3810.4758462905884,34120,1352,174,311,169,306,11,10,37.5,229.35422106306962,koto
56074,2026-05-04T14:08:01.484951,1777918081.4849513,3830.3629245758057,34146,1353,348,429,345,427,6,5,11.5,161.97724391848033,kakko
56075,2026-05-04T14:08:01.565175,1777918081.5651753,3830.443148612976,34147,1354,346,428,342,425,8,7,19.5,162.39536666333606,kakko
56076,2026-05-04T14:08:01.628678,1777918081.6286783,3830.5066516399384,34148,1355,347,430,343,426,8,8,18.0,162.3048407887444,kakko
56077,2026-05-04T14:08:01.694196,1777918081.694196,3830.572169303894,34149,1356,346,428,343,425,7,7,18.0,162.39536666333606,kakko
56078,2026-05-04T14:08:01.757837,1777918081.757837,3830.6358103752136,34150,1357,346,429,342,426,9,6,18.0,162.47443162627712,kakko
56079,2026-05-04T14:08:01.836881,1777918081.8368814,3830.7148547172546,34151,1358,347,428,343,425,8,7,18.5,162.14545166608082,kakko
56131,2026-05-04T14:08:05.373610,1777918085.3736095,3834.2515828609467,34175,1359,315,122,313,120,5,4,8.5,19.653824058053317,biwa
56132,2026-05-04T14:08:05.435951,1777918085.4359505,3834.3139238357544,34176,1360,315,122,313,120,5,5,11.5,19.653824058053317,biwa
56135,2026-05-04T14:08:05.644743,1777918085.6447432,3834.522716522217,34177,1361,286,115,283,113,6,5,8.0,3.270487923183566,biwa
56136,2026-05-04T14:08:05.709533,1777918085.7095332,3834.587506532669,34178,1362,315,122,313,119,5,6,10.5,19.653824058053317,biwa
56139,2026-05-04T14:08:05.917918,1777918085.9179177,3834.795891046524,34179,1363,314,122,311,120,7,5,13.5,19.133643205905457,biwa
56142,2026-05-04T14:08:06.125784,1777918086.1257842,3835.0037574768066,34182,1364,286,114,283,111,6,7,10.5,3.2397002961021144,biwa
56179,2026-05-04T14:08:08.652667,1777918088.6526666,3837.530639886856,34216,1365,314,122,311,120,7,5,11.0,19.133643205905457,biwa
56180,2026-05-04T14:08:08.716377,1777918088.7163775,3837.5943508148193,34218,1366,315,122,312,120,6,5,9.0,19.653824058053317,biwa
56181,2026-05-04T14:08:08.781315,1777918088.7813146,3837.659287929535,34219,1367,314,122,311,120,6,5,10.5,19.133643205905457,biwa
56183,2026-05-04T14:08:08.925375,1777918088.9253752,3837.8033485412598,34220,1368,315,122,312,120,6,5,11.0,19.653824058053317,biwa
56542,2026-05-04T14:08:33.388610,1777918113.38861,3862.2665832042694,34221,1369,292,217,289,214,7,6,13.0,75.96375653207355,biwa
56656,2026-05-04T14:08:41.149119,1777918121.1491187,3870.0270919799805,34222,1370,368,345,365,342,7,6,14.5,144.85445450029397,biwa
56658,2026-05-04T14:08:41.294024,1777918121.2940238,3870.1719970703125,34229,1371,378,343,374,340,9,6,17.5,141.45398659035334,biwa
56659,2026-05-04T14:08:41.357582,1777918121.3575819,3870.2355551719666,34239,1372,377,326,373,323,9,7,24.0,137.5385445983988,biwa
56661,2026-05-04T14:08:41.485209,1777918121.4852085,3870.3631818294525,34244,1373,381,344,376,340,10,8,16.5,140.83662852486952,biwa
56662,2026-05-04T14:08:41.565382,1777918121.5653822,3870.4433555603027,34248,1374,387,314,382,310,10,8,23.0,131.29945694482166,biwa
56663,2026-05-04T14:08:41.629083,1777918121.629083,3870.507056236267,34250,1375,382,325,379,323,7,5,10.0,135.83031548625797,biwa
56700,2026-05-04T14:08:44.157557,1777918124.1575572,3873.035530567169,34260,1376,273,181,270,179,6,4,9.0,349.8244891569568,koto
56706,2026-05-04T14:08:44.557093,1777918124.557093,3873.4350662231445,34261,1377,272,181,270,179,5,4,8.5,348.4078245897089,koto
56708,2026-05-04T14:08:44.701551,1777918124.7015514,3873.579524755478,34262,1378,273,181,271,179,5,4,8.5,349.8244891569568,koto
56710,2026-05-04T14:08:44.828722,1777918124.828722,3873.706695318222,34263,1379,301,329,298,327,6,5,11.0,169.09497795476557,kakko
56711,2026-05-04T14:08:44.893126,1777918124.8931265,3873.771099805832,34264,1380,299,329,294,327,10,5,22.5,170.11201118442227,taiko
56718,2026-05-04T14:08:45.373517,1777918125.373517,3874.251490354538,34265,1381,274,181,272,179,4,5,8.5,351.25383773744477,koto
57045,2026-05-04T14:09:07.661376,1777918147.6613762,3896.5393495559692,34270,1382,172,79,170,77,5,4,8.5,322.5494217682633,koto
57049,2026-05-04T14:09:07.933761,1777918147.9337614,3896.811734676361,34271,1383,172,79,170,77,5,5,9.0,322.5494217682633,koto
57050,2026-05-04T14:09:07.998191,1777918147.9981906,3896.876163959503,34272,1384,173,79,171,76,4,6,10.0,322.80640082923577,koto
57172,2026-05-04T14:09:16.317629,1777918156.317629,3905.195602416992,34273,1385,273,161,270,159,6,5,11.5,353.23382517744693,koto
57173,2026-05-04T14:09:16.381912,1777918156.3819122,3905.2598855495453,34274,1386,270,162,267,158,7,8,20.0,350.2175929681927,koto
57217,2026-05-04T14:09:19.389115,1777918159.3891146,3908.2670879364014,34278,1387,449,304,447,301,5,7,14.5,116.42927944184436,biwa
57218,2026-05-04T14:09:19.452336,1777918159.4523363,3908.3303096294403,34279,1388,450,303,447,301,6,4,12.0,116.02326326416562,biwa
57221,2026-05-04T14:09:19.661469,1777918159.661469,3908.5394423007965,34280,1389,276,163,274,161,5,4,8.5,355.98582430458896,koto
57223,2026-05-04T14:09:19.790206,1777918159.7902057,3908.6681790351868,34281,1390,276,163,273,161,6,4,10.0,355.98582430458896,koto
57225,2026-05-04T14:09:19.933045,1777918159.9330454,3908.811018705368,34282,1391,276,163,274,161,5,4,8.5,355.98582430458896,koto
57226,2026-05-04T14:09:19.997563,1777918159.997563,3908.8755362033844,34283,1392,276,163,273,161,6,4,10.0,355.98582430458896,koto
57400,2026-05-04T14:09:31.852337,1777918171.8523374,3920.730310678482,34289,1393,330,172,328,170,5,5,11.5,46.16913932790743,biwa
57401,2026-05-04T14:09:31.917905,1777918171.917905,3920.7958784103394,34290,1394,330,172,328,170,5,5,11.0,46.16913932790743,biwa
57420,2026-05-04T14:09:33.212795,1777918173.2127955,3922.090768814087,34291,1395,207,102,204,99,6,7,16.0,328.2572388465811,koto
57421,2026-05-04T14:09:33.277785,1777918173.277785,3922.15575838089,34292,1396,207,103,204,100,6,6,17.0,328.038656583023,koto
57438,2026-05-04T14:09:34.445030,1777918174.4450302,3923.3230035305023,34309,1397,207,103,204,100,7,6,21.5,328.038656583023,koto
57439,2026-05-04T14:09:34.508713,1777918174.5087125,3923.386685848236,34310,1398,206,103,203,100,7,7,21.0,327.68752137386997,koto
57440,2026-05-04T14:09:34.574138,1777918174.574138,3923.4521112442017,34311,1399,206,102,203,99,7,7,26.0,327.90740867126584,koto
57441,2026-05-04T14:09:34.653632,1777918174.6536324,3923.53160572052,34312,1400,207,104,204,100,6,9,21.5,327.81736823279516,koto
57458,2026-05-04T14:09:35.805240,1777918175.8052402,3924.6832134723663,34329,1401,207,103,204,100,7,6,19.5,328.038656583023,koto
57459,2026-05-04T14:09:35.868978,1777918175.868978,3924.746951341629,34330,1402,207,103,203,100,8,6,23.5,328.038656583023,koto
57561,2026-05-04T14:09:42.829853,1777918182.8298528,3931.7078261375427,34344,1403,387,404,385,402,5,5,9.0,149.8210680709184,biwa
57568,2026-05-04T14:09:43.309068,1777918183.3090682,3932.1870415210724,34345,1404,389,405,386,403,6,5,9.0,149.49386775827617,biwa
57698,2026-05-04T14:09:52.156933,1777918192.1569333,3941.0349066257477,34346,1405,195,75,193,73,5,4,8.5,329.6208739886317,koto
57705,2026-05-04T14:09:52.636261,1777918192.6362615,3941.5142347812653,34347,1406,195,75,192,73,6,4,10.0,329.6208739886317,koto
57707,2026-05-04T14:09:52.781056,1777918192.7810562,3941.659029483795,34348,1407,322,82,320,80,4,5,8.5,16.927513064147035,biwa
57744,2026-05-04T14:09:55.293467,1777918195.2934668,3944.1714401245117,34352,1408,346,99,343,95,7,9,22.0,28.61045966596521,biwa
57745,2026-05-04T14:09:55.357499,1777918195.357499,3944.235472202301,34353,1409,347,101,343,97,8,8,23.5,29.380607861289207,biwa
57746,2026-05-04T14:09:55.437070,1777918195.4370701,3944.315043449402,34354,1410,347,101,342,97,10,8,27.0,29.380607861289207,biwa
57747,2026-05-04T14:09:55.501095,1777918195.501095,3944.379068374634,34355,1411,347,101,343,98,8,7,21.5,29.380607861289207,biwa
57748,2026-05-04T14:09:55.564102,1777918195.5641024,3944.44207572937,34356,1412,347,101,342,97,10,8,20.0,29.380607861289207,biwa
57749,2026-05-04T14:09:55.628786,1777918195.628786,3944.506759405136,34357,1413,346,100,343,98,6,5,12.0,28.810793742973033,biwa
57786,2026-05-04T14:09:58.157392,1777918198.1573915,3947.0353648662567,34395,1414,347,101,344,98,6,7,15.0,29.380607861289207,biwa
57787,2026-05-04T14:09:58.220584,1777918198.2205842,3947.098557472229,34396,1415,347,102,344,98,6,8,17.0,29.587763465418618,biwa
57788,2026-05-04T14:09:58.301629,1777918198.3016286,3947.17960190773,34397,1416,348,101,344,98,8,7,23.5,29.744881296942197,biwa
57789,2026-05-04T14:09:58.364659,1777918198.3646586,3947.2426319122314,34398,1417,347,101,344,98,6,7,15.0,29.380607861289207,biwa
57790,2026-05-04T14:09:58.428697,1777918198.4286969,3947.306670188904,34399,1418,347,101,344,98,7,7,17.0,29.380607861289207,biwa
57791,2026-05-04T14:09:58.493294,1777918198.4932938,3947.371267080307,34400,1419,347,101,344,98,7,7,13.0,29.380607861289207,biwa
58173,2026-05-04T14:10:24.525575,1777918224.5255747,3973.403548002243,34403,1420,176,206,172,203,8,6,12.0,277.66680426181415,koto
58175,2026-05-04T14:10:24.669406,1777918224.6694064,3973.547379732132,34404,1421,174,206,170,204,9,5,17.0,277.5238204386386,koto
58176,2026-05-04T14:10:24.733920,1777918224.7339203,3973.6118936538696,34405,1422,174,207,171,205,6,4,9.0,276.9919253466678,koto
58177,2026-05-04T14:10:24.797740,1777918224.7977395,3973.675712823868,34406,1423,174,207,171,204,7,6,16.5,276.9919253466678,koto
58178,2026-05-04T14:10:24.877687,1777918224.877687,3973.7556602954865,34407,1424,174,206,170,204,9,4,13.0,277.5238204386386,koto
58179,2026-05-04T14:10:24.940933,1777918224.9409335,3973.8189067840576,34408,1425,175,206,172,204,7,5,13.0,277.59464336859145,koto
58428,2026-05-04T14:10:41.901108,1777918241.901108,3990.7790813446045,34410,1426,368,314,364,309,9,10,38.5,136.88818800674096,biwa
58441,2026-05-04T14:10:42.797716,1777918242.7977161,3991.675689458847,34412,1427,178,356,176,354,5,4,8.5,216.86989764584402,koto
58443,2026-05-04T14:10:42.925508,1777918242.925508,3991.8034813404083,34413,1428,179,356,176,354,7,5,9.0,216.5993174636821,koto
58480,2026-05-04T14:10:45.452536,1777918245.4525359,3994.330509185791,34443,1429,366,330,360,325,12,10,22.5,141.9810574068298,biwa
58481,2026-05-04T14:10:45.517734,1777918245.5177338,3994.395707130432,34445,1430,365,329,359,324,13,11,23.0,142.0523060078412,biwa
58482,2026-05-04T14:10:45.581390,1777918245.5813897,3994.4593629837036,34446,1431,364,329,359,325,11,9,20.5,142.38063635884083,biwa
58483,2026-05-04T14:10:45.661825,1777918245.6618247,3994.5397980213165,34447,1432,365,329,359,324,13,11,37.0,142.0523060078412,biwa
58484,2026-05-04T14:10:45.725265,1777918245.7252648,3994.603238105774,34449,1433,365,329,360,325,11,9,21.5,142.0523060078412,biwa
58485,2026-05-04T14:10:45.788091,1777918245.7880914,3994.6660647392273,34451,1434,364,328,359,323,11,11,24.0,142.1250163489018,biwa
58612,2026-05-04T14:10:54.445759,1777918254.4457588,4003.32373213768,34458,1435,330,179,328,177,5,5,8.0,50.64824737373527,biwa
58614,2026-05-04T14:10:54.588173,1777918254.5881732,4003.466146469116,34459,1436,332,178,329,176,6,5,8.0,51.07245640720771,biwa
58651,2026-05-04T14:10:57.102549,1777918257.1025488,4005.9805221557617,34461,1437,193,328,190,325,6,6,12.0,218.85337434035333,koto
58653,2026-05-04T14:10:57.245110,1777918257.2451103,4006.123083591461,34462,1438,421,166,418,163,6,7,11.5,69.04422326936782,biwa
58654,2026-05-04T14:10:57.309765,1777918257.3097646,4006.187737941742,34463,1439,423,166,421,163,4,7,8.5,69.31234142956515,biwa
58655,2026-05-04T14:10:57.372975,1777918257.3729746,4006.2509479522705,34464,1440,421,166,418,163,7,7,18.5,69.04422326936782,biwa
58656,2026-05-04T14:10:57.453053,1777918257.453053,4006.331026315689,34465,1441,421,166,418,163,7,7,15.5,69.04422326936782,biwa
58657,2026-05-04T14:10:57.517695,1777918257.5176952,4006.3956685066223,34466,1442,421,166,418,163,6,7,18.5,69.04422326936782,biwa
58694,2026-05-04T14:11:00.028871,1777918260.0288708,4008.906844139099,34499,1443,234,355,231,353,6,5,9.0,198.81606812094313,shoko
58696,2026-05-04T14:11:00.173316,1777918260.1733162,4009.0512895584106,34500,1444,234,357,231,354,6,6,13.5,198.56032231978512,shoko
58698,2026-05-04T14:11:00.300781,1777918260.3007812,4009.1787545681,34502,1445,423,166,420,163,6,6,10.0,69.31234142956515,biwa
58699,2026-05-04T14:11:00.380579,1777918260.380579,4009.258552312851,34503,1446,234,355,231,353,6,5,9.0,198.81606812094313,shoko
58701,2026-05-04T14:11:00.510476,1777918260.5104764,4009.3884496688843,34505,1447,233,356,230,353,6,7,10.0,199.06454743133227,shoko
58703,2026-05-04T14:11:00.653747,1777918260.653747,4009.5317203998566,34506,1448,234,354,230,351,8,6,11.5,198.94650468950906,shoko
58740,2026-05-04T14:11:03.165435,1777918263.1654348,4012.0434081554413,34540,1449,276,155,274,152,4,6,8.0,356.47854662307776,koto
58741,2026-05-04T14:11:03.245925,1777918263.2459252,4012.1238985061646,34541,1450,235,355,231,351,8,9,23.0,198.434948822922,shoko
58742,2026-05-04T14:11:03.309925,1777918263.309925,4012.1878983974457,34542,1451,234,356,231,352,7,8,16.5,198.68735150521115,shoko
58743,2026-05-04T14:11:03.374170,1777918263.3741703,4012.2521436214447,34543,1452,233,357,231,354,5,6,8.0,198.93533592171423,shoko
58744,2026-05-04T14:11:03.437187,1777918263.4371874,4012.315160751343,34544,1453,234,356,231,353,6,6,13.0,198.68735150521115,shoko
58745,2026-05-04T14:11:03.517458,1777918263.5174582,4012.3954315185547,34545,1454,236,354,233,351,6,6,10.5,198.1780187984185,shoko
58805,2026-05-04T14:11:07.596433,1777918267.5964327,4016.474406003952,34548,1455,339,408,336,407,6,3,8.0,162.57658904644688,kakko
58822,2026-05-04T14:11:08.765568,1777918268.7655685,4017.6435418128967,34549,1456,274,66,271,64,6,5,10.0,357.76882539196873,koto
58844,2026-05-04T14:11:10.253018,1777918270.2530177,4019.1309909820557,34550,1457,348,428,345,426,7,4,11.0,161.89623696549336,kakko
58918,2026-05-04T14:11:15.293377,1777918275.293377,4024.1713502407074,34551,1458,125,244,123,242,5,5,9.5,261.1982916767922,koto
59180,2026-05-04T14:11:33.149420,1777918293.14942,4042.0273933410645,34552,1459,308,93,306,90,4,6,8.5,12.433235188095637,biwa
59181,2026-05-04T14:11:33.229139,1777918293.2291386,4042.107111930847,34553,1460,273,181,271,179,4,5,8.5,349.8244891569568,koto
59226,2026-05-04T14:11:36.285889,1777918296.2858887,4045.163861989975,34554,1461,421,165,418,163,7,4,8.5,68.69068940282739,biwa
59304,2026-05-04T14:11:41.597879,1777918301.5978787,4050.4758520126343,34555,1462,411,275,408,273,7,5,8.0,112.77496954888647,biwa
59306,2026-05-04T14:11:41.740920,1777918301.74092,4050.6188933849335,34556,1463,411,275,408,273,7,5,8.5,112.77496954888647,biwa
59308,2026-05-04T14:11:41.869732,1777918301.8697321,4050.7477054595947,34557,1464,411,277,408,273,6,9,13.5,113.51455668293659,biwa
59309,2026-05-04T14:11:41.949633,1777918301.949633,4050.827606201172,34558,1465,410,279,408,277,5,5,8.5,114.41073983949207,biwa
59310,2026-05-04T14:11:42.012862,1777918302.0128624,4050.890835762024,34559,1466,410,277,406,273,9,9,18.0,113.6756026335064,biwa
59311,2026-05-04T14:11:42.076862,1777918302.0768619,4050.954835176468,34560,1467,409,280,406,277,7,6,10.0,114.9439052634246,biwa
59369,2026-05-04T14:11:46.028928,1777918306.028928,4054.906901359558,34568,1468,304,376,302,374,5,5,8.5,171.25383773744477,taiko
59370,2026-05-04T14:11:46.110086,1777918306.110086,4054.988059282303,34569,1469,313,378,310,374,6,8,15.0,168.2027518692762,kakko
59371,2026-05-04T14:11:46.172324,1777918306.1723242,4055.050297498703,34570,1470,314,377,311,374,6,6,14.5,167.78068707678062,kakko
59372,2026-05-04T14:11:46.237674,1777918306.2376735,4055.115646839142,34572,1471,312,377,309,373,7,9,20.5,168.47968005228893,kakko
59373,2026-05-04T14:11:46.301425,1777918306.3014252,4055.179398536682,34573,1472,312,378,308,374,8,8,19.5,168.55066201149998,kakko
59374,2026-05-04T14:11:46.381680,1777918306.3816798,4055.2596530914307,34575,1473,313,377,310,374,6,7,15.5,168.12973546841204,kakko
59411,2026-05-04T14:11:48.893560,1777918308.8935597,4057.77153301239,34646,1474,304,377,301,374,6,6,14.0,171.3086924641152,taiko
59412,2026-05-04T14:11:48.957578,1777918308.9575784,4057.835551738739,34648,1475,304,377,302,374,5,6,13.5,171.3086924641152,taiko
59413,2026-05-04T14:11:49.036969,1777918309.0369694,4057.914942741394,34649,1476,314,377,310,374,9,7,17.5,167.78068707678062,kakko
59414,2026-05-04T14:11:49.100698,1777918309.1006985,4057.9786717891693,34651,1477,313,378,308,375,10,7,13.5,168.2027518692762,kakko
59415,2026-05-04T14:11:49.164471,1777918309.1644711,4058.0424444675446,34654,1478,303,376,301,374,5,5,10.0,171.61296762134054,taiko
59416,2026-05-04T14:11:49.228722,1777918309.2287219,4058.106695175171,34655,1479,313,378,310,375,7,7,14.5,168.2027518692762,kakko
59522,2026-05-04T14:11:56.461483,1777918316.461483,4065.339456319809,34667,1480,112,336,109,334,7,4,9.0,235.37584492005107,koto
59523,2026-05-04T14:11:56.526062,1777918316.5260615,4065.4040348529816,34668,1481,114,336,111,334,6,4,8.0,235.05433559999435,koto
59524,2026-05-04T14:11:56.589666,1777918316.589666,4065.46763920784,34669,1482,112,335,109,333,6,5,16.5,235.60743087277478,koto
59525,2026-05-04T14:11:56.669124,1777918316.6691236,4065.547096967697,34670,1483,113,336,109,334,8,5,14.0,235.21573957402296,koto
59526,2026-05-04T14:11:56.733601,1777918316.7336006,4065.611573934555,34671,1484,112,337,108,334,9,6,17.5,235.14554443389633,koto
59527,2026-05-04T14:11:56.797277,1777918316.797277,4065.6752502918243,34672,1485,112,336,109,334,6,5,9.5,235.37584492005107,koto
59565,2026-05-04T14:11:59.389389,1777918319.3893886,4068.2673618793488,34676,1486,308,91,306,89,5,5,8.5,12.246332859680422,biwa
60184,2026-05-04T14:12:41.565005,1777918361.5650048,4110.442978143692,34677,1487,369,344,367,341,5,6,12.0,144.3314105252938,biwa
60185,2026-05-04T14:12:41.644563,1777918361.6445634,4110.522536754608,34680,1488,364,329,360,324,8,10,20.0,142.38063635884083,biwa
60186,2026-05-04T14:12:41.709715,1777918361.7097154,4110.5876886844635,34682,1489,364,330,361,326,7,8,22.0,142.63333058723128,biwa
