frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group
132393,2026-05-04T15:34:53.741862,1777923293.7418623,9042.619835615158,62198,3183,154,244,151,242,6,4,8.0,259.2157021324374,koto
132395,2026-05-04T15:34:53.886712,1777923293.886712,9042.76468539238,62200,3184,154,243,150,240,8,7,21.0,259.6551425185248,koto
132432,2026-05-04T15:34:56.398508,1777923296.3985083,9045.276481628418,62233,3185,154,243,151,240,6,6,12.0,259.6551425185248,koto
132433,2026-05-04T15:34:56.463515,1777923296.463515,9045.341488361359,62234,3186,154,243,151,240,6,6,12.0,259.6551425185248,koto
132434,2026-05-04T15:34:56.542637,1777923296.5426373,9045.420610666275,62235,3187,154,242,151,240,7,5,17.5,260.09581678702614,koto
132435,2026-05-04T15:34:56.607378,1777923296.6073778,9045.485351085663,62236,3188,154,243,151,240,6,6,15.0,259.6551425185248,koto
132436,2026-05-04T15:34:56.671202,1777923296.671202,9045.549175262451,62237,3189,154,242,150,239,8,7,24.0,260.09581678702614,koto
132437,2026-05-04T15:34:56.735763,1777923296.7357628,9045.613736152649,62238,3190,154,242,151,239,6,7,17.5,260.09581678702614,koto
132557,2026-05-04T15:35:04.927605,1777923304.9276054,9053.805578708649,62251,3191,325,280,323,278,5,4,8.5,143.13010235415595,biwa
132707,2026-05-04T15:35:15.135211,1777923315.1352112,9064.013184547424,62253,3192,198,432,196,430,5,4,8.5,201.14609417940767,shoko
132722,2026-05-04T15:35:16.159122,1777923316.1591222,9065.037095546722,62254,3193,196,432,192,430,9,5,11.0,201.61477894278624,shoko
132726,2026-05-04T15:35:16.431400,1777923316.4313998,9065.309373140335,62255,3194,196,432,192,429,8,6,14.0,201.61477894278624,shoko
132856,2026-05-04T15:35:25.295150,1777923325.29515,9074.17312335968,62261,3195,184,147,182,144,4,6,9.0,307.24996357708073,koto
132857,2026-05-04T15:35:25.358231,1777923325.358231,9074.236204385757,62262,3196,184,147,182,144,5,6,10.5,307.24996357708073,koto
133176,2026-05-04T15:35:47.103521,1777923347.1035213,9095.981494665146,62271,3197,323,176,320,174,7,4,9.0,44.341456822436385,biwa
133178,2026-05-04T15:35:47.231217,1777923347.231217,9096.109190225601,62272,3198,330,179,327,176,6,7,15.5,50.64824737373527,biwa
133179,2026-05-04T15:35:47.310513,1777923347.3105128,9096.188486099243,62273,3199,330,178,327,175,7,7,21.5,49.96974072811031,biwa
133180,2026-05-04T15:35:47.374334,1777923347.3743336,9096.252306938171,62274,3200,331,178,327,175,8,7,20.0,50.52754015165618,biwa
133181,2026-05-04T15:35:47.439563,1777923347.4395633,9096.317536592484,62275,3201,330,178,327,174,7,8,22.5,49.96974072811031,biwa
133182,2026-05-04T15:35:47.519088,1777923347.5190876,9096.397060871124,62276,3202,330,178,326,174,9,8,28.0,49.96974072811031,biwa
133219,2026-05-04T15:35:50.030784,1777923350.0307837,9098.90875697136,62315,3203,347,289,343,283,8,13,37.0,135.84252426074045,biwa
133220,2026-05-04T15:35:50.094340,1777923350.0943396,9098.972312927246,62316,3204,342,308,339,300,6,16,24.0,144.8335639642071,biwa
133221,2026-05-04T15:35:50.174499,1777923350.174499,9099.052472352982,62320,3205,346,293,341,288,11,11,31.0,137.88296345253957,biwa
133222,2026-05-04T15:35:50.239508,1777923350.2395082,9099.117481470108,62321,3206,341,306,339,300,5,12,25.0,144.65183346680425,biwa
133223,2026-05-04T15:35:50.303210,1777923350.3032103,9099.181183576584,62324,3207,342,309,339,302,6,15,24.5,145.13780385308513,biwa
133224,2026-05-04T15:35:50.367595,1777923350.3675947,9099.245568037033,62327,3208,342,309,339,302,7,15,33.0,145.13780385308513,biwa
133261,2026-05-04T15:35:52.895214,1777923352.8952143,9101.77318763733,62376,3209,195,75,192,73,6,4,10.0,329.6208739886317,koto
133262,2026-05-04T15:35:52.958632,1777923352.9586315,9101.836604833603,62377,3210,195,75,192,73,6,4,10.0,329.6208739886317,koto
133263,2026-05-04T15:35:53.038235,1777923353.0382347,9101.916208028793,62378,3211,195,74,192,72,7,5,13.0,329.7923875195934,koto
133264,2026-05-04T15:35:53.102951,1777923353.1029508,9101.980924129486,62379,3212,195,75,192,73,6,4,11.5,329.6208739886317,koto
133265,2026-05-04T15:35:53.166849,1777923353.1668491,9102.044822454453,62380,3213,196,75,192,73,8,5,15.0,329.9158434412248,koto
133266,2026-05-04T15:35:53.231082,1777923353.231082,9102.109055280685,62381,3214,195,75,192,73,6,4,11.5,329.6208739886317,koto
133490,2026-05-04T15:36:08.495036,1777923368.495036,9117.373009204865,62392,3215,185,146,182,144,6,5,8.0,307.91671400024745,koto
133492,2026-05-04T15:36:08.639316,1777923368.6393163,9117.51728963852,62393,3216,185,146,182,144,6,5,10.5,307.91671400024745,koto
133583,2026-05-04T15:36:14.831002,1777923374.8310015,9123.708974838257,62394,3217,207,102,205,100,5,5,8.5,328.2572388465811,koto
133584,2026-05-04T15:36:14.911512,1777923374.911512,9123.78948521614,62395,3218,207,102,205,100,5,5,8.5,328.2572388465811,koto
133585,2026-05-04T15:36:14.975372,1777923374.9753718,9123.853345155716,62396,3219,208,102,206,100,4,5,8.5,328.6097318958122,koto
133587,2026-05-04T15:36:15.103228,1777923375.1032279,9123.981201171875,62397,3220,207,102,205,100,5,5,9.5,328.2572388465811,koto
133588,2026-05-04T15:36:15.183381,1777923375.1833808,9124.061354160309,62398,3221,234,195,231,192,7,7,20.5,298.52311860631204,koto
133590,2026-05-04T15:36:15.310495,1777923375.3104947,9124.188467979431,62401,3222,238,194,235,191,6,6,16.0,301.75948008481276,koto
134107,2026-05-04T15:36:50.543541,1777923410.5435414,9159.421514749527,62425,3223,283,181,280,178,7,6,8.5,4.3987053549955135,biwa
134123,2026-05-04T15:36:51.631129,1777923411.6311288,9160.509102106094,62426,3224,284,181,280,178,9,6,13.5,5.856013585428968,biwa
134128,2026-05-04T15:36:51.982180,1777923411.9821796,9160.860152959824,62427,3225,285,180,283,177,4,7,8.0,7.125016348901795,biwa
134189,2026-05-04T15:36:56.142318,1777923416.1423178,9165.020291090012,62433,3226,289,220,284,217,10,7,12.0,90.0,biwa
134190,2026-05-04T15:36:56.207433,1777923416.2074327,9165.085406064987,62434,3227,288,220,285,216,7,8,15.0,90.0,biwa
134191,2026-05-04T15:36:56.271173,1777923416.2711725,9165.149145841599,62435,3228,287,220,284,218,7,4,8.0,90.0,biwa
134192,2026-05-04T15:36:56.335106,1777923416.3351064,9165.213079690933,62436,3229,287,221,284,219,7,5,8.0,98.13010235415595,biwa
134194,2026-05-04T15:36:56.478094,1777923416.4780936,9165.356066942215,62437,3230,290,221,287,218,7,6,10.0,95.71059313749964,biwa
134195,2026-05-04T15:36:56.542415,1777923416.5424147,9165.420387983322,62438,3231,288,220,283,216,11,8,27.5,90.0,biwa
134234,2026-05-04T15:36:59.198496,1777923419.1984963,9168.076469659805,62454,3232,290,221,286,218,8,6,14.0,95.71059313749964,biwa
134240,2026-05-04T15:36:59.615205,1777923419.615205,9168.493178367615,62455,3233,287,218,284,216,6,5,11.0,74.05460409907715,biwa
134303,2026-05-04T15:37:03.903431,1777923423.903431,9172.78140425682,62456,3234,339,153,337,150,4,6,9.5,41.367049260511806,biwa
134340,2026-05-04T15:37:06.431098,1777923426.4310975,9175.309070825577,62462,3235,314,122,311,119,7,6,12.0,19.133643205905457,biwa
134341,2026-05-04T15:37:06.494698,1777923426.4946983,9175.372671604156,62463,3236,314,122,311,120,6,5,9.0,19.133643205905457,biwa
134342,2026-05-04T15:37:06.559110,1777923426.5591102,9175.437083482742,62464,3237,314,122,311,120,6,5,8.0,19.133643205905457,biwa
134343,2026-05-04T15:37:06.623575,1777923426.6235752,9175.501548528671,62465,3238,314,122,311,120,6,5,9.5,19.133643205905457,biwa
134344,2026-05-04T15:37:06.702830,1777923426.7028303,9175.580803632736,62466,3239,314,123,311,120,6,6,9.5,19.316352819504175,biwa
134346,2026-05-04T15:37:06.830244,1777923426.8302438,9175.708217144012,62467,3240,314,123,311,120,6,6,9.5,19.316352819504175,biwa
134383,2026-05-04T15:37:09.358812,1777923429.3588123,9178.236785650253,62499,3241,313,123,310,121,6,5,10.0,18.78862198216848,biwa
134464,2026-05-04T15:37:14.878054,1777923434.8780541,9183.756027460098,62500,3242,197,135,195,132,4,6,10.0,315.68206039317266,koto
134468,2026-05-04T15:37:15.150988,1777923435.1509876,9184.028960943222,62501,3243,197,135,195,133,5,5,10.0,315.68206039317266,koto
134470,2026-05-04T15:37:15.278569,1777923435.2785685,9184.15654182434,62502,3244,197,135,195,133,4,5,8.5,315.68206039317266,koto
134471,2026-05-04T15:37:15.358248,1777923435.358248,9184.236221313477,62503,3245,197,135,195,133,4,5,8.5,315.68206039317266,koto
134508,2026-05-04T15:37:17.872133,1777923437.872133,9186.750106334686,62526,3246,305,238,301,235,9,7,17.5,125.75388725443679,biwa
134509,2026-05-04T15:37:17.934892,1777923437.9348922,9186.812865495682,62527,3247,304,238,300,235,9,7,18.5,126.86989764584405,biwa
134510,2026-05-04T15:37:18.013928,1777923438.0139282,9186.891901493073,62528,3248,304,238,299,235,11,7,23.0,126.86989764584405,biwa
134511,2026-05-04T15:37:18.078080,1777923438.0780804,9186.956053733826,62529,3249,303,237,300,235,6,5,12.0,126.46923439005184,biwa
134512,2026-05-04T15:37:18.143051,1777923438.143051,9187.021024227142,62530,3250,305,238,300,235,10,7,18.0,125.75388725443679,biwa
134513,2026-05-04T15:37:18.207207,1777923438.2072067,9187.085180044174,62531,3251,303,237,301,235,5,5,9.0,126.46923439005184,biwa
134645,2026-05-04T15:37:27.214505,1777923447.2145052,9196.092478513718,62562,3252,147,273,145,271,5,5,8.0,248.27290406408198,koto
134647,2026-05-04T15:37:27.343153,1777923447.3431525,9196.22112584114,62563,3253,147,273,145,271,5,5,8.0,248.27290406408198,koto
134769,2026-05-04T15:37:35.663339,1777923455.6633394,9204.54131269455,62564,3254,391,406,388,404,6,5,8.0,149.17233770013195,biwa
134772,2026-05-04T15:37:35.870861,1777923455.8708608,9204.748834133148,62565,3255,392,407,389,405,7,5,12.0,149.08132275013782,biwa
134773,2026-05-04T15:37:35.934473,1777923455.934473,9204.81244635582,62566,3256,391,406,389,404,5,5,8.5,149.17233770013195,biwa
134774,2026-05-04T15:37:35.998139,1777923455.998139,9204.876112222672,62567,3257,391,408,389,405,5,6,10.5,149.44131292928864,biwa
134776,2026-05-04T15:37:36.141676,1777923456.1416764,9205.019649744034,62568,3258,392,407,390,405,5,5,8.5,149.08132275013782,biwa
134777,2026-05-04T15:37:36.206717,1777923456.2067168,9205.084690093994,62569,3259,393,407,390,405,6,5,10.5,148.85635150169855,biwa
134862,2026-05-04T15:37:41.997842,1777923461.997842,9210.87581539154,62572,3260,128,192,124,189,9,7,18.0,280.43747535111817,koto
134864,2026-05-04T15:37:42.126777,1777923462.1267772,9211.004750490189,62573,3261,128,193,124,189,8,8,18.5,280.07247783743895,koto
134865,2026-05-04T15:37:42.206803,1777923462.2068026,9211.084775924683,62574,3262,127,193,123,189,8,8,20.0,280.00797980144137,koto
134866,2026-05-04T15:37:42.271650,1777923462.2716496,9211.149622917175,62575,3263,128,194,124,191,8,6,15.5,279.7066524093397,koto
134870,2026-05-04T15:37:42.543091,1777923462.5430906,9211.421063899994,62576,3264,127,194,124,191,7,6,10.5,279.64440564010806,koto
134871,2026-05-04T15:37:42.606771,1777923462.6067712,9211.484744548798,62577,3265,127,194,124,191,7,6,10.0,279.64440564010806,koto
134908,2026-05-04T15:37:45.135189,1777923465.135189,9214.013162374496,62612,3266,177,312,173,309,8,7,17.0,228.2286478696356,koto
134909,2026-05-04T15:37:45.198859,1777923465.1988595,9214.076832771301,62613,3267,176,312,172,308,9,9,22.0,228.50353164478443,koto
134910,2026-05-04T15:37:45.262486,1777923465.2624857,9214.140459060669,62614,3268,177,313,173,309,9,8,20.0,227.9207215210004,koto
134911,2026-05-04T15:37:45.341901,1777923465.341901,9214.219874382019,62615,3269,177,312,173,309,8,7,16.5,228.2286478696356,koto
134912,2026-05-04T15:37:45.406488,1777923465.4064884,9214.284461736679,62616,3270,177,313,173,309,8,8,17.5,227.9207215210004,koto
134913,2026-05-04T15:37:45.470296,1777923465.4702964,9214.348269701004,62618,3271,176,312,172,307,9,10,24.0,228.50353164478443,koto
134950,2026-05-04T15:37:47.998399,1777923467.998399,9216.876372337341,62648,3272,231,196,227,193,9,6,27.0,296.0954241573883,koto
134951,2026-05-04T15:37:48.062867,1777923468.0628672,9216.940840482712,62649,3273,232,196,228,193,9,6,25.5,296.565051177078,koto
134952,2026-05-04T15:37:48.126730,1777923468.1267302,9217.004703521729,62650,3274,232,196,228,193,8,6,24.0,296.565051177078,koto
134953,2026-05-04T15:37:48.191152,1777923468.191152,9217.069125413895,62651,3275,232,196,229,194,7,5,13.5,296.565051177078,koto
134954,2026-05-04T15:37:48.271757,1777923468.2717574,9217.149730682373,62652,3276,232,196,229,194,7,5,12.0,296.565051177078,koto
134955,2026-05-04T15:37:48.335993,1777923468.3359926,9217.213965892792,62653,3277,232,197,229,194,7,6,17.0,295.6021875514418,koto
135004,2026-05-04T15:37:51.678701,1777923471.6787012,9220.556674480438,62662,3278,330,178,328,175,5,7,14.5,49.96974072811031,biwa
135005,2026-05-04T15:37:51.743248,1777923471.7432485,9220.621221780777,62663,3279,330,180,328,177,5,6,9.5,51.34019174590992,biwa
135008,2026-05-04T15:37:51.949953,1777923471.9499526,9220.827925920486,62664,3280,331,179,328,176,6,6,15.5,51.203447901691845,biwa
135009,2026-05-04T15:37:52.015163,1777923472.0151634,9220.89313673973,62665,3281,331,179,328,177,6,5,10.0,51.203447901691845,biwa
135010,2026-05-04T15:37:52.078795,1777923472.0787947,9220.956768035889,62666,3282,331,179,328,176,6,6,14.0,51.203447901691845,biwa
135011,2026-05-04T15:37:52.158590,1777923472.1585898,9221.036563158035,62667,3283,330,179,328,176,5,6,11.5,50.64824737373527,biwa
135056,2026-05-04T15:37:55.214410,1777923475.2144096,9224.092382907867,62701,3284,331,179,329,176,4,6,8.0,51.203447901691845,biwa
135057,2026-05-04T15:37:55.279443,1777923475.279443,9224.157416343689,62702,3285,331,179,329,176,5,6,10.0,51.203447901691845,biwa
135100,2026-05-04T15:37:58.223259,1777923478.2232592,9227.101232528687,62703,3286,305,377,301,374,8,6,21.0,170.9524280000993,taiko
135101,2026-05-04T15:37:58.287090,1777923478.2870896,9227.165062904358,62704,3287,306,377,302,374,9,7,15.0,170.59686762578735,taiko
135102,2026-05-04T15:37:58.350455,1777923478.350455,9227.2284283638,62705,3288,306,377,301,373,10,8,23.5,170.59686762578735,taiko
135103,2026-05-04T15:37:58.415088,1777923478.4150884,9227.293061733246,62706,3289,306,379,302,376,9,6,14.5,170.71307248750304,taiko
135104,2026-05-04T15:37:58.494146,1777923478.4941459,9227.372119188309,62707,3290,306,377,302,374,9,7,20.0,170.59686762578735,taiko
135105,2026-05-04T15:37:58.558321,1777923478.5583212,9227.436294555664,62709,3291,306,378,303,375,7,7,14.5,170.65532809790034,taiko
135142,2026-05-04T15:38:01.069993,1777923481.0699925,9229.947965860367,62762,3292,304,376,301,373,6,6,14.5,171.25383773744477,taiko
135143,2026-05-04T15:38:01.150223,1777923481.1502233,9230.028196573257,62764,3293,304,376,301,373,6,7,14.5,171.25383773744477,taiko
135144,2026-05-04T15:38:01.215151,1777923481.2151506,9230.093123912811,62765,3294,310,377,307,373,7,8,15.0,169.18216641515903,kakko
135145,2026-05-04T15:38:01.279225,1777923481.279225,9230.157198429108,62767,3295,310,377,307,374,7,7,14.0,169.18216641515903,kakko
135146,2026-05-04T15:38:01.358519,1777923481.3585186,9230.236491918564,62769,3296,308,378,302,373,12,11,30.5,169.95065141187513,kakko
135147,2026-05-04T15:38:01.422047,1777923481.4220467,9230.300019979477,62771,3297,304,375,301,372,7,7,20.0,171.19829167679222,taiko
135396,2026-05-04T15:38:18.383740,1777923498.3837404,9247.26171374321,62785,3298,422,168,419,165,6,6,9.5,69.88741171092454,biwa
135401,2026-05-04T15:38:18.734752,1777923498.7347517,9247.612725019455,62786,3299,422,167,419,164,7,7,14.0,69.53244240043142,biwa
135402,2026-05-04T15:38:18.799053,1777923498.7990527,9247.677026033401,62787,3300,422,168,419,165,7,6,14.5,69.88741171092454,biwa
135403,2026-05-04T15:38:18.862573,1777923498.862573,9247.740546226501,62788,3301,422,167,419,164,7,7,17.5,69.53244240043142,biwa
135404,2026-05-04T15:38:18.927451,1777923498.927451,9247.80542421341,62789,3302,424,167,421,165,6,4,10.5,69.79358143704394,biwa
135405,2026-05-04T15:38:19.006489,1777923499.0064888,9247.884462118149,62790,3303,423,168,419,166,8,5,11.5,70.01689347810003,biwa
135590,2026-05-04T15:38:31.615038,1777923511.6150382,9260.49301147461,62791,3304,217,352,215,350,5,4,8.5,205.51387042753424,shoko
135752,2026-05-04T15:38:42.656162,1777923522.6561615,9271.534134864807,62792,3305,459,330,456,325,7,10,24.0,121.57177055177732,biwa
135943,2026-05-04T15:38:55.663350,1777923535.6633503,9284.541323661804,62793,3306,268,376,265,373,6,6,8.0,184.3987053549955,taiko
136487,2026-05-04T15:39:32.735469,1777923572.7354693,9321.613442659378,62802,3307,353,172,350,170,6,4,12.0,56.67371031288479,biwa
136489,2026-05-04T15:39:32.879498,1777923572.8794978,9321.757471084595,62803,3308,352,171,349,169,7,5,11.0,55.76253722314249,biwa
136490,2026-05-04T15:39:32.942877,1777923572.9428773,9321.820850610733,62804,3309,353,173,350,170,7,7,15.5,57.22512267573575,biwa
136492,2026-05-04T15:39:33.071185,1777923573.0711849,9321.94915819168,62806,3310,353,173,350,169,6,8,15.5,57.22512267573575,biwa
136493,2026-05-04T15:39:33.151340,1777923573.1513395,9322.029312849045,62807,3311,352,171,349,169,6,4,8.0,55.76253722314249,biwa
136495,2026-05-04T15:39:33.279128,1777923573.279128,9322.157101392746,62808,3312,351,172,349,170,5,5,9.0,55.93909118319215,biwa
136533,2026-05-04T15:39:35.870581,1777923575.8705814,9324.748554706573,62840,3313,350,171,348,169,5,5,8.0,55.007979801441365,biwa
136534,2026-05-04T15:39:35.934709,1777923575.9347093,9324.812682628632,62841,3314,351,171,349,169,5,5,10.0,55.388857815469635,biwa
136535,2026-05-04T15:39:35.997765,1777923575.9977646,9324.875737905502,62842,3315,359,180,357,177,4,6,9.0,63.14557865948143,biwa
136536,2026-05-04T15:39:36.078677,1777923576.0786774,9324.956650733948,62843,3316,351,171,349,169,5,5,11.5,55.388857815469635,biwa
136538,2026-05-04T15:39:36.206892,1777923576.2068923,9325.084865570068,62844,3317,351,171,348,169,6,5,11.5,55.388857815469635,biwa
136539,2026-05-04T15:39:36.285678,1777923576.285678,9325.163651227951,62845,3318,351,171,349,169,5,5,10.0,55.388857815469635,biwa
136956,2026-05-04T15:40:04.702893,1777923604.7028928,9353.580866098404,62848,3319,197,432,193,429,9,6,21.0,201.38081180854093,shoko
136957,2026-05-04T15:40:04.767425,1777923604.767425,9353.645398378372,62849,3320,197,432,193,429,8,6,19.0,201.38081180854093,shoko
136958,2026-05-04T15:40:04.830318,1777923604.8303177,9353.708291053772,62850,3321,196,432,192,429,9,6,20.0,201.61477894278624,shoko
136959,2026-05-04T15:40:04.894626,1777923604.894626,9353.772599220276,62851,3322,195,431,190,428,11,7,28.0,201.94172540056323,shoko
136960,2026-05-04T15:40:04.978169,1777923604.9781692,9353.856142520905,62852,3323,196,431,190,428,12,7,37.5,201.70771246519374,shoko
136963,2026-05-04T15:40:05.166303,1777923605.166303,9354.044276237488,62853,3324,90,267,86,265,8,5,15.0,256.1057532166067,koto
137346,2026-05-04T15:40:31.279087,1777923631.2790873,9380.157060623169,62854,3325,279,359,277,356,5,6,14.0,180.41219274140232,taiko
137449,2026-05-04T15:40:38.287380,1777923638.2873802,9387.165353536606,62855,3326,410,274,406,271,8,7,18.5,112.55724663470568,biwa
137450,2026-05-04T15:40:38.366726,1777923638.366726,9387.24469923973,62856,3327,409,274,406,271,7,7,14.5,112.71441235316723,biwa
137451,2026-05-04T15:40:38.431155,1777923638.4311554,9387.309128761292,62857,3328,409,274,406,271,6,7,14.0,112.71441235316723,biwa
137452,2026-05-04T15:40:38.495524,1777923638.4955237,9387.373497009277,62858,3329,411,275,407,271,8,9,26.5,112.77496954888647,biwa
137453,2026-05-04T15:40:38.559360,1777923638.55936,9387.437333345413,62859,3330,409,275,406,272,7,6,9.0,113.0912951718181,biwa
137454,2026-05-04T15:40:38.638876,1777923638.6388764,9387.51684975624,62860,3331,409,275,407,272,5,6,9.5,113.0912951718181,biwa
138024,2026-05-04T15:41:17.471281,1777923677.4712806,9426.349253892899,62872,3332,381,313,376,309,10,8,28.5,132.63862534182442,biwa
138028,2026-05-04T15:41:17.743309,1777923677.7433088,9426.621282100677,62894,3333,368,341,364,336,9,11,28.5,143.9726266148964,biwa
138032,2026-05-04T15:41:18.016041,1777923678.0160408,9426.894014120102,62898,3334,346,428,343,426,7,5,10.5,162.39536666333606,kakko
138034,2026-05-04T15:41:18.158038,1777923678.158038,9427.036011219025,62899,3335,346,428,343,426,7,5,10.5,162.39536666333606,kakko
138185,2026-05-04T15:41:28.447612,1777923688.4476116,9437.325584888458,62900,3336,102,145,100,142,5,6,8.0,292.84804287161637,koto
138190,2026-05-04T15:41:28.783002,1777923688.7830024,9437.660975694656,62901,3337,103,145,101,142,4,7,8.0,292.96377305985453,koto
138387,2026-05-04T15:41:42.208081,1777923702.2080805,9451.086053848267,62902,3338,205,52,202,49,6,6,15.0,335.9426505499883,koto
138485,2026-05-04T15:41:48.894644,1777923708.8946445,9457.772617816925,62903,3339,301,263,299,261,5,4,10.0,153.97040780848647,kakko
138486,2026-05-04T15:41:48.959410,1777923708.9594097,9457.837383031845,62904,3340,301,263,299,261,5,4,8.5,153.97040780848647,kakko
138493,2026-05-04T15:41:49.438993,1777923709.4389932,9458.31696653366,62905,3341,301,263,298,261,6,4,9.0,153.97040780848647,kakko
138495,2026-05-04T15:41:49.567437,1777923709.5674374,9458.445410728455,62906,3342,301,262,299,260,5,5,10.5,153.43494882292202,kakko
138499,2026-05-04T15:41:49.838173,1777923709.8381727,9458.716145992279,62907,3343,301,262,299,260,4,5,8.5,153.43494882292202,kakko
138500,2026-05-04T15:41:49.918723,1777923709.918723,9458.796696424484,62908,3344,300,263,298,261,5,5,10.0,155.05609473657546,kakko
138537,2026-05-04T15:41:52.430327,1777923712.4303267,9461.30830001831,62933,3345,300,263,298,261,5,5,10.0,155.05609473657546,kakko
138539,2026-05-04T15:41:52.575138,1777923712.5751379,9461.453111171722,62934,3346,301,263,298,261,6,4,10.0,153.97040780848647,kakko
138545,2026-05-04T15:41:52.974115,1777923712.9741154,9461.852088689804,62935,3347,153,244,150,241,6,6,12.0,259.29864927610083,koto
138546,2026-05-04T15:41:53.054832,1777923713.0548325,9461.932805776596,62936,3348,154,242,151,240,6,5,14.0,260.09581678702614,koto
138547,2026-05-04T15:41:53.118931,1777923713.1189306,9461.996903896332,62937,3349,154,243,151,240,6,6,15.5,259.6551425185248,koto
138548,2026-05-04T15:41:53.183605,1777923713.1836052,9462.061578512192,62938,3350,153,243,149,240,8,7,19.0,259.73485953978627,koto
138585,2026-05-04T15:41:55.710064,1777923715.7100644,9464.588037729263,62961,3351,153,242,151,240,5,5,9.0,260.1722759888369,koto
138597,2026-05-04T15:41:56.526234,1777923716.5262337,9465.404206991196,62962,3352,154,242,151,240,6,5,11.5,260.09581678702614,koto
138708,2026-05-04T15:42:04.096036,1777923724.096036,9472.974009275436,62963,3353,206,103,203,100,6,6,16.0,327.68752137386997,koto
138709,2026-05-04T15:42:04.159937,1777923724.159937,9473.037910223007,62964,3354,206,102,204,100,5,5,10.5,327.90740867126584,koto
138710,2026-05-04T15:42:04.223450,1777923724.2234502,9473.101423501968,62965,3355,206,103,203,100,6,6,14.5,327.68752137386997,koto
138711,2026-05-04T15:42:04.287318,1777923724.2873178,9473.165291070938,62966,3356,206,103,203,100,7,6,17.0,327.68752137386997,koto
138712,2026-05-04T15:42:04.366502,1777923724.3665023,9473.244475603104,62967,3357,207,103,204,100,6,6,13.0,328.038656583023,koto
138713,2026-05-04T15:42:04.430130,1777923724.4301302,9473.308103561401,62968,3358,206,103,203,100,7,6,16.5,327.68752137386997,koto
138750,2026-05-04T15:42:06.958390,1777923726.9583902,9475.836363554,63006,3359,206,103,203,100,7,6,18.0,327.68752137386997,koto
138751,2026-05-04T15:42:07.022982,1777923727.0229816,9475.900954961777,63008,3360,207,103,204,100,6,7,19.5,328.038656583023,koto
138752,2026-05-04T15:42:07.087251,1777923727.0872512,9475.96522450447,63009,3361,207,103,204,100,6,7,18.5,328.038656583023,koto
138753,2026-05-04T15:42:07.151614,1777923727.1516137,9476.02958703041,63010,3362,206,103,203,100,7,6,19.0,327.68752137386997,koto
138754,2026-05-04T15:42:07.231467,1777923727.2314665,9476.109439849854,63011,3363,207,103,204,100,6,7,19.0,328.038656583023,koto
138755,2026-05-04T15:42:07.295515,1777923727.2955153,9476.173488616943,63013,3364,207,103,204,100,6,7,24.0,328.038656583023,koto
138972,2026-05-04T15:42:22.079214,1777923742.0792139,9490.95718717575,63020,3365,341,405,338,402,6,7,9.5,161.75107578158554,kakko
138973,2026-05-04T15:42:22.143325,1777923742.1433253,9491.021298646927,63021,3366,341,406,339,404,5,4,10.0,161.8427345256207,kakko
138978,2026-05-04T15:42:22.495103,1777923742.4951026,9491.373075962067,63022,3367,341,406,339,404,5,5,10.0,161.8427345256207,kakko
