frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group
4382,2026-05-04T13:09:10.828001,1777914550.8280005,299.7059738636017,5618,89,285,180,283,178,5,5,9.0,7.125016348901795,biwa
4385,2026-05-04T13:09:11.019552,1777914551.019552,299.89752531051636,5619,90,285,182,281,180,8,4,9.0,7.495857639729877,biwa
4426,2026-05-04T13:09:13.820340,1777914553.8203402,302.69831347465515,5620,91,113,337,110,335,6,4,9.0,234.98496020464333,koto
4427,2026-05-04T13:09:13.883924,1777914553.883924,302.76189732551575,5621,92,113,337,111,335,5,4,8.5,234.98496020464333,koto
4431,2026-05-04T13:09:14.156149,1777914554.156149,303.03412222862244,5622,93,113,337,110,335,6,4,9.0,234.98496020464333,koto
4434,2026-05-04T13:09:14.364485,1777914554.3644853,303.24245858192444,5623,94,113,337,110,335,6,4,8.0,234.98496020464333,koto
4439,2026-05-04T13:09:14.699739,1777914554.6997395,303.57771277427673,5624,95,322,82,319,80,6,4,9.5,16.927513064147035,biwa
4442,2026-05-04T13:09:14.907753,1777914554.9077532,303.7857265472412,5625,96,113,337,110,335,6,4,8.0,234.98496020464333,koto
4479,2026-05-04T13:09:17.436508,1777914557.4365082,306.3144814968109,5636,97,209,238,206,235,7,6,10.5,255.7740361012482,koto
4480,2026-05-04T13:09:17.499108,1777914557.4991076,306.3770809173584,5637,98,210,238,207,235,6,6,10.5,255.57922687248902,koto
4481,2026-05-04T13:09:17.563069,1777914557.563069,306.4410424232483,5638,99,210,238,207,235,6,6,12.0,255.57922687248902,koto
4543,2026-05-04T13:09:21.787695,1777914561.787695,310.66566824913025,5639,100,321,107,319,104,4,7,8.0,19.942384581696956,biwa
4544,2026-05-04T13:09:21.867296,1777914561.8672955,310.7452688217163,5640,101,320,108,318,106,5,5,8.5,19.653824058053317,biwa
4545,2026-05-04T13:09:21.931994,1777914561.9319942,310.8099675178528,5641,102,320,108,318,105,4,6,8.0,19.653824058053317,biwa
4651,2026-05-04T13:09:29.147559,1777914569.147559,318.025532245636,5642,103,368,270,366,268,5,5,8.0,119.60445074600489,biwa
4654,2026-05-04T13:09:29.356534,1777914569.3565342,318.23450756073,5643,104,368,272,366,269,5,6,8.0,120.57922687248902,biwa
4656,2026-05-04T13:09:29.500292,1777914569.5002916,318.3782649040222,5644,105,367,272,364,269,7,6,11.5,120.8668094511371,biwa
4657,2026-05-04T13:09:29.564405,1777914569.5644047,318.4423780441284,5645,106,367,271,363,268,8,7,15.0,120.37912601136833,biwa
4658,2026-05-04T13:09:29.627588,1777914569.6275876,318.50556087493896,5646,107,366,271,363,269,6,5,8.0,120.66892664971493,biwa
4659,2026-05-04T13:09:29.691893,1777914569.6918926,318.56986594200134,5647,108,367,271,364,269,7,5,13.5,120.37912601136833,biwa
4866,2026-05-04T13:09:43.803978,1777914583.803978,332.68195128440857,5648,109,270,378,268,376,5,5,9.0,183.62148470411734,taiko
4868,2026-05-04T13:09:43.931129,1777914583.9311295,332.8091027736664,5649,110,270,378,267,375,6,6,12.5,183.62148470411734,taiko
5003,2026-05-04T13:09:53.132287,1777914593.132287,342.01026034355164,5650,111,443,328,441,326,4,5,10.0,123.52752674353854,biwa
5004,2026-05-04T13:09:53.211237,1777914593.2112367,342.08921003341675,5651,112,443,328,441,326,5,5,10.0,123.52752674353854,biwa
5005,2026-05-04T13:09:53.276257,1777914593.276257,342.15423035621643,5652,113,442,328,440,326,5,5,9.0,123.69006752597977,biwa
5006,2026-05-04T13:09:53.339525,1777914593.3395245,342.21749782562256,5653,114,443,328,441,326,5,4,8.5,123.52752674353854,biwa
5007,2026-05-04T13:09:53.420318,1777914593.4203176,342.2982909679413,5654,115,443,328,441,325,5,6,10.0,123.52752674353854,biwa
5010,2026-05-04T13:09:53.611810,1777914593.6118097,342.48978304862976,5655,116,443,328,440,325,6,6,12.0,123.52752674353854,biwa
5047,2026-05-04T13:09:56.138785,1777914596.1387851,345.01675844192505,5683,117,444,328,441,325,6,6,13.0,123.36636600105959,biwa
5048,2026-05-04T13:09:56.204182,1777914596.2041817,345.08215498924255,5684,118,444,327,441,324,6,7,13.5,123.1219976752414,biwa
5049,2026-05-04T13:09:56.266825,1777914596.2668254,345.14479875564575,5685,119,443,328,441,325,5,6,13.0,123.52752674353854,biwa
5050,2026-05-04T13:09:56.347727,1777914596.3477273,345.22570061683655,5686,120,443,328,441,325,5,6,10.0,123.52752674353854,biwa
5196,2026-05-04T13:10:06.283877,1777914606.2838771,355.1618504524231,5687,121,283,208,279,202,8,12,32.0,14.036243467926454,biwa
5444,2026-05-04T13:10:23.196579,1777914623.1965785,372.074551820755,5688,122,179,183,177,181,4,5,8.5,290.11963314081834,koto
5446,2026-05-04T13:10:23.324439,1777914623.3244388,372.2024121284485,5689,123,179,183,177,181,4,5,8.5,290.11963314081834,koto
5447,2026-05-04T13:10:23.404794,1777914623.4047937,372.2827670574188,5690,124,331,287,328,285,7,4,8.0,142.721825800131,biwa
5448,2026-05-04T13:10:23.468300,1777914623.4682996,372.34627294540405,5691,125,331,287,328,285,7,4,9.0,142.721825800131,biwa
5452,2026-05-04T13:10:23.740097,1777914623.7400973,372.618070602417,5692,126,331,287,328,285,7,4,9.0,142.721825800131,biwa
5492,2026-05-04T13:10:26.459826,1777914626.459826,375.3377993106842,5693,127,172,234,169,230,6,9,12.0,262.61395684873276,koto
5493,2026-05-04T13:10:26.524026,1777914626.524026,375.4019992351532,5694,128,155,244,153,241,5,6,10.0,259.13147465983127,koto
5495,2026-05-04T13:10:26.667519,1777914626.6675186,375.54549193382263,5696,129,155,243,153,241,5,5,8.5,259.5741914741152,koto
5496,2026-05-04T13:10:26.731792,1777914626.731792,375.609765291214,5697,130,156,244,149,241,15,6,24.0,259.04593735660166,koto
5497,2026-05-04T13:10:26.795831,1777914626.7958314,375.67380475997925,5698,131,153,245,148,242,10,7,21.0,258.86369056881824,koto
5498,2026-05-04T13:10:26.875867,1777914626.8758667,375.753839969635,5701,132,155,244,148,241,15,7,29.5,259.13147465983127,koto
5648,2026-05-04T13:10:37.100425,1777914637.100425,385.9783983230591,5798,133,357,94,355,91,4,6,8.0,31.42956561483851,biwa
5668,2026-05-04T13:10:38.459885,1777914638.4598851,387.3378584384918,5799,134,355,94,351,92,8,4,9.5,30.762719534238897,biwa
5680,2026-05-04T13:10:39.624750,1777914639.6247501,388.5027234554291,5804,135,356,95,353,92,7,6,15.0,31.299601334628562,biwa
5681,2026-05-04T13:10:39.675646,1777914639.6756456,388.55361890792847,5805,136,356,94,353,92,7,5,12.5,31.097312885779445,biwa
5682,2026-05-04T13:10:39.755410,1777914639.75541,388.63338327407837,5806,137,356,94,353,92,7,5,14.5,31.097312885779445,biwa
5683,2026-05-04T13:10:39.819851,1777914639.8198507,388.69782400131226,5807,138,357,95,353,92,8,6,18.5,31.633069303683158,biwa
5684,2026-05-04T13:10:39.884301,1777914639.8843007,388.7622740268707,5808,139,356,95,353,92,7,6,16.5,31.299601334628562,biwa
5701,2026-05-04T13:10:41.051582,1777914641.051582,389.9295554161072,5824,140,357,94,353,92,8,5,10.5,31.42956561483851,biwa
5741,2026-05-04T13:10:43.772299,1777914643.7722993,392.65027260780334,5830,141,262,175,259,172,6,7,9.0,338.1985905136482,koto
5748,2026-05-04T13:10:44.252514,1777914644.252514,393.130487203598,5831,142,262,176,259,173,6,6,9.5,337.7509763427876,koto
5750,2026-05-04T13:10:44.380067,1777914644.380067,393.2580404281616,5832,143,263,175,260,173,6,5,10.5,339.3045492659367,koto
5754,2026-05-04T13:10:44.652269,1777914644.6522694,393.5302426815033,5833,144,262,175,260,173,5,5,8.5,338.1985905136482,koto
5758,2026-05-04T13:10:44.924663,1777914644.9246628,393.8026361465454,5834,145,262,176,259,173,6,6,10.5,337.7509763427876,koto
5978,2026-05-04T13:10:59.915811,1777914659.9158106,408.79378390312195,5835,146,269,378,267,376,4,5,8.5,183.982520571829,taiko
5979,2026-05-04T13:10:59.996111,1777914659.9961112,408.87408447265625,5836,147,269,377,267,374,4,7,8.0,184.00780454237233,taiko
6093,2026-05-04T13:11:07.755696,1777914667.7556963,416.63366961479187,5837,148,234,197,229,192,11,10,32.0,296.565051177078,koto
6094,2026-05-04T13:11:07.835530,1777914667.8355296,416.71350288391113,5838,149,235,197,229,192,12,10,38.0,297.07208023799274,koto
6095,2026-05-04T13:11:07.899950,1777914667.89995,416.7779233455658,5839,150,236,197,232,192,8,10,25.0,297.59729586864376,koto
6096,2026-05-04T13:11:07.964272,1777914667.964272,416.8422453403473,5840,151,237,197,233,193,8,9,28.5,298.14160123226173,koto
6097,2026-05-04T13:11:08.028418,1777914668.0284183,416.906391620636,5841,152,237,199,234,196,7,6,16.0,296.0295921915135,koto
6098,2026-05-04T13:11:08.107722,1777914668.1077216,416.9856948852539,5843,153,235,196,232,191,7,10,21.5,298.07248693585296,koto
6136,2026-05-04T13:11:10.684655,1777914670.6846552,419.56262850761414,5850,154,231,197,229,195,5,5,8.5,295.14478563067894,koto
6246,2026-05-04T13:11:18.187940,1777914678.1879401,427.065913438797,5851,155,325,299,323,297,4,5,8.5,150.3332847930535,kakko
6250,2026-05-04T13:11:18.460590,1777914678.4605901,427.3385634422302,5852,156,326,319,322,318,8,3,8.0,155.07822947741477,kakko
6251,2026-05-04T13:11:18.523957,1777914678.5239568,427.40193009376526,5853,157,324,319,322,317,5,5,8.5,156.03751102542185,kakko
6254,2026-05-04T13:11:18.731822,1777914678.7318225,427.6097958087921,5854,158,325,300,322,297,6,6,12.0,150.64224645720873,kakko
6255,2026-05-04T13:11:18.796553,1777914678.7965534,427.67452669143677,5855,159,325,300,322,297,6,6,12.0,150.64224645720873,kakko
6261,2026-05-04T13:11:19.212496,1777914679.2124956,428.0904688835144,5856,160,323,319,319,317,8,5,12.0,156.522600107907,kakko
6403,2026-05-04T13:11:28.891909,1777914688.8919091,437.769882440567,5863,161,195,76,192,74,6,4,9.0,329.44759071484026,koto
6404,2026-05-04T13:11:28.956061,1777914688.956061,437.83403420448303,5864,162,195,75,192,73,6,5,10.0,329.6208739886317,koto
6415,2026-05-04T13:11:29.708451,1777914689.7084508,438.58642411231995,5865,163,195,76,192,74,6,4,9.0,329.44759071484026,koto
6546,2026-05-04T13:11:38.635819,1777914698.635819,447.51379227638245,5866,164,427,347,425,345,5,5,8.5,130.82523010808757,biwa
6553,2026-05-04T13:11:39.100781,1777914699.1007807,447.9787540435791,5867,165,428,347,426,344,4,6,9.0,130.63316103744347,biwa
6559,2026-05-04T13:11:39.516242,1777914699.5162423,448.39421558380127,5868,166,419,337,416,335,7,4,8.0,130.08821182749398,biwa
6605,2026-05-04T13:11:42.651789,1777914702.651789,451.5297622680664,5870,167,171,292,168,290,7,5,11.5,236.55322519228508,koto
6606,2026-05-04T13:11:42.715981,1777914702.7159808,451.5939540863037,5871,168,171,292,167,289,9,6,20.0,236.55322519228508,koto
6607,2026-05-04T13:11:42.779766,1777914702.779766,451.65773940086365,5872,169,171,292,168,289,6,7,14.0,236.55322519228508,koto
6646,2026-05-04T13:11:45.451782,1777914705.4517822,454.3297555446625,5878,170,166,312,163,309,6,6,13.0,231.0958615445958,koto
6647,2026-05-04T13:11:45.516004,1777914705.5160036,454.3939769268036,5879,171,166,313,163,310,6,6,15.0,230.79279649503215,koto
6648,2026-05-04T13:11:45.579847,1777914705.5798473,454.4578206539154,5880,172,167,311,164,308,7,7,20.0,231.155168343274,koto
6649,2026-05-04T13:11:45.644005,1777914705.6440053,454.5219786167145,5881,173,166,313,163,311,7,4,8.0,230.79279649503215,koto
6650,2026-05-04T13:11:45.724526,1777914705.7245264,454.60249972343445,5882,174,167,313,163,310,8,7,19.5,230.54531730886202,koto
6651,2026-05-04T13:11:45.788323,1777914705.788323,454.6662962436676,5883,175,166,313,163,310,6,6,13.0,230.79279649503215,koto
6689,2026-05-04T13:11:48.379789,1777914708.3797886,457.25776195526123,5917,176,167,313,163,311,8,5,11.0,230.54531730886202,koto
6690,2026-05-04T13:11:48.443188,1777914708.4431884,457.32116174697876,5918,177,165,313,163,311,5,4,8.5,231.03768252142288,koto
6691,2026-05-04T13:11:48.508495,1777914708.508495,457.38646841049194,5919,178,167,312,163,310,8,5,12.5,230.84892164592895,koto
6823,2026-05-04T13:11:57.500016,1777914717.5000162,466.37798953056335,5920,179,77,305,75,302,5,6,10.5,247.28000271854233,koto
6834,2026-05-04T13:11:58.252586,1777914718.252586,467.1305592060089,5921,180,175,72,173,70,4,5,8.5,324.64584425661195,koto
6838,2026-05-04T13:11:58.523646,1777914718.523646,467.4016194343567,5922,181,172,79,169,76,6,6,15.5,322.5494217682633,koto
7151,2026-05-04T13:12:19.852400,1777914739.8523996,488.7303729057312,5924,182,344,428,342,425,5,6,10.0,162.89727103094765,kakko
7284,2026-05-04T13:12:28.924341,1777914748.9243407,497.80231404304504,5925,183,297,413,295,411,5,4,8.5,174.96621304379994,taiko
7347,2026-05-04T13:12:33.212159,1777914753.2121594,502.09013271331787,5934,184,442,328,440,326,5,5,8.5,123.69006752597977,biwa
7731,2026-05-04T13:12:59.388586,1777914779.388586,528.2665593624115,5935,185,343,119,341,116,5,6,12.0,31.954362937051428,biwa
7732,2026-05-04T13:12:59.451350,1777914779.45135,528.3293232917786,5936,186,343,119,341,116,4,6,12.0,31.954362937051428,biwa
7733,2026-05-04T13:12:59.515720,1777914779.5157201,528.393693447113,5937,187,343,119,341,116,5,6,14.0,31.954362937051428,biwa
7734,2026-05-04T13:12:59.596596,1777914779.5965955,528.4745688438416,5938,188,343,119,341,116,4,6,12.0,31.954362937051428,biwa
7735,2026-05-04T13:12:59.660795,1777914779.660795,528.5387682914734,5939,189,343,119,341,116,5,6,12.0,31.954362937051428,biwa
7736,2026-05-04T13:12:59.724447,1777914779.7244475,528.6024208068848,5940,190,343,119,341,116,4,6,10.5,31.954362937051428,biwa
7774,2026-05-04T13:13:02.316221,1777914782.3162212,531.1941945552826,5969,191,342,118,340,116,5,5,8.5,31.2930389959202,biwa
7954,2026-05-04T13:13:14.587822,1777914794.5878217,543.4657950401306,5970,192,370,345,365,341,11,8,33.0,144.24611274556327,biwa
7955,2026-05-04T13:13:14.651879,1777914794.6518786,543.5298519134521,5975,193,367,345,362,340,11,10,38.5,145.16208319400073,biwa
7956,2026-05-04T13:13:14.714876,1777914794.7148757,543.5928490161896,5977,194,368,346,363,342,10,9,35.5,145.0690626988894,biwa
7957,2026-05-04T13:13:14.779914,1777914794.7799144,543.6578876972198,5978,195,368,345,363,341,10,8,38.0,144.85445450029397,biwa
7958,2026-05-04T13:13:14.859513,1777914794.8595133,543.7374866008759,5980,196,370,345,364,341,13,9,39.5,144.24611274556327,biwa
7959,2026-05-04T13:13:14.923564,1777914794.923564,543.8015372753143,5983,197,368,344,363,341,10,7,26.5,144.637538112931,biwa
7996,2026-05-04T13:13:17.435596,1777914797.4355958,546.3135690689087,6055,198,368,346,363,341,10,10,31.0,145.0690626988894,biwa
7997,2026-05-04T13:13:17.516538,1777914797.5165381,546.3945114612579,6056,199,368,344,363,341,10,7,19.5,144.637538112931,biwa
7998,2026-05-04T13:13:17.579397,1777914797.5793967,546.4573700428009,6057,200,369,346,365,343,8,7,17.5,144.76455787988846,biwa
7999,2026-05-04T13:13:17.643881,1777914797.6438808,546.5218541622162,6060,201,369,346,365,342,8,8,26.5,144.76455787988846,biwa
8000,2026-05-04T13:13:17.708344,1777914797.7083435,546.5863168239594,6062,202,370,345,366,341,8,9,21.0,144.24611274556327,biwa
8001,2026-05-04T13:13:17.787394,1777914797.7873938,546.6653671264648,6065,203,369,345,365,342,8,6,19.5,144.54913392873596,biwa
