frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group
105625,2026-05-04T15:04:18.286419,1777921458.286419,7207.164392232895,40605,2563,230,195,226,193,8,5,14.5,296.565051177078,koto
105626,2026-05-04T15:04:18.349968,1777921458.3499684,7207.22794175148,40606,2564,231,196,228,194,7,5,10.0,296.0954241573883,koto
105628,2026-05-04T15:04:18.495064,1777921458.4950635,7207.37303686142,40607,2565,237,195,235,192,4,6,8.0,300.17352002964435,koto
105979,2026-05-04T15:04:42.414216,1777921482.4142156,7231.292188882828,40608,2566,206,103,203,101,7,5,11.0,327.68752137386997,koto
105980,2026-05-04T15:04:42.478487,1777921482.4784875,7231.356460809708,40609,2567,207,104,204,102,6,4,8.5,327.81736823279516,koto
105982,2026-05-04T15:04:42.622115,1777921482.6221154,7231.500088691711,40610,2568,207,103,204,101,6,5,12.5,328.038656583023,koto
105983,2026-05-04T15:04:42.685672,1777921482.6856723,7231.563645601273,40611,2569,206,104,203,102,7,4,12.0,327.46493284206497,koto
105985,2026-05-04T15:04:42.814806,1777921482.814806,7231.692779302597,40612,2570,206,104,203,102,7,4,11.0,327.46493284206497,koto
105987,2026-05-04T15:04:42.958499,1777921482.958499,7231.836472272873,40613,2571,207,104,204,101,6,6,8.0,327.81736823279516,koto
106116,2026-05-04T15:04:51.742054,1777921491.7420545,7240.620027780533,40631,2572,365,314,361,310,8,9,22.0,137.87836949973405,biwa
106354,2026-05-04T15:05:07.966204,1777921507.9662044,7256.844177722931,40632,2573,191,430,188,428,6,5,8.0,202.96769340056093,shoko
106362,2026-05-04T15:05:08.509784,1777921508.5097845,7257.387757778168,40633,2574,195,430,192,429,6,3,8.0,202.03622694014544,shoko
106363,2026-05-04T15:05:08.573459,1777921508.5734591,7257.451432466507,40634,2575,194,431,190,429,8,4,12.0,202.17497080764323,shoko
106364,2026-05-04T15:05:08.653656,1777921508.6536562,7257.531629562378,40635,2576,194,431,191,429,7,5,13.0,202.17497080764323,shoko
106365,2026-05-04T15:05:08.718343,1777921508.718343,7257.596316337585,40636,2577,194,431,190,429,8,5,16.0,202.17497080764323,shoko
106366,2026-05-04T15:05:08.781740,1777921508.7817402,7257.659713506699,40637,2578,194,431,190,429,8,5,15.0,202.17497080764323,shoko
106403,2026-05-04T15:05:11.309754,1777921511.3097541,7260.1877274513245,40674,2579,194,431,191,429,7,5,15.5,202.17497080764323,shoko
106404,2026-05-04T15:05:11.375371,1777921511.3753705,7260.253343820572,40675,2580,194,431,191,429,7,5,15.5,202.17497080764323,shoko
106405,2026-05-04T15:05:11.438567,1777921511.4385667,7260.316540002823,40676,2581,194,431,191,429,7,4,12.5,202.17497080764323,shoko
106406,2026-05-04T15:05:11.501642,1777921511.5016422,7260.379615545273,40677,2582,194,430,191,428,7,5,15.0,202.27026792005532,shoko
106407,2026-05-04T15:05:11.582166,1777921511.582166,7260.460139274597,40678,2583,194,431,191,429,7,5,15.5,202.17497080764323,shoko
106408,2026-05-04T15:05:11.645740,1777921511.6457403,7260.523713588715,40679,2584,194,431,191,429,7,5,15.5,202.17497080764323,shoko
106493,2026-05-04T15:05:17.438930,1777921517.43893,7266.316903352737,40685,2585,437,179,434,175,6,8,8.0,75.36427100016033,biwa
106494,2026-05-04T15:05:17.503062,1777921517.5030625,7266.3810358047485,40686,2586,431,178,429,176,5,5,11.0,74.45632077329856,biwa
106509,2026-05-04T15:05:18.526549,1777921518.526549,7267.404522418976,40688,2587,290,220,288,218,5,5,9.5,90.0,biwa
106582,2026-05-04T15:05:23.502871,1777921523.502871,7272.3808443546295,40689,2588,381,206,378,204,6,4,9.5,82.1082975717643,biwa
106621,2026-05-04T15:05:26.158156,1777921526.1581557,7275.036128997803,40690,2589,339,407,336,404,7,6,13.5,162.4890965298507,kakko
106623,2026-05-04T15:05:26.301883,1777921526.301883,7275.179856300354,40691,2590,340,406,337,404,6,5,11.5,162.12130340415865,kakko
106624,2026-05-04T15:05:26.365821,1777921526.365821,7275.243794202805,40692,2591,339,407,336,404,7,6,16.0,162.4890965298507,kakko
106626,2026-05-04T15:05:26.494447,1777921526.4944465,7275.372419834137,40693,2592,339,407,336,404,6,6,12.0,162.4890965298507,kakko
106627,2026-05-04T15:05:26.574239,1777921526.5742395,7275.452212810516,40694,2593,340,406,338,404,5,5,11.5,162.12130340415865,kakko
106628,2026-05-04T15:05:26.638250,1777921526.6382496,7275.516222953796,40695,2594,339,407,336,404,6,6,10.5,162.4890965298507,kakko
106673,2026-05-04T15:05:29.710018,1777921529.7100177,7278.587990999222,40703,2595,340,406,338,404,5,5,8.5,162.12130340415865,kakko
106898,2026-05-04T15:05:45.038433,1777921545.0384333,7293.91640663147,40704,2596,172,79,170,77,5,5,8.5,322.5494217682633,koto
106910,2026-05-04T15:05:45.853526,1777921545.853526,7294.7314994335175,40705,2597,172,79,170,77,5,5,10.0,322.5494217682633,koto
106919,2026-05-04T15:05:46.462742,1777921546.462742,7295.340715408325,40706,2598,173,79,171,77,4,5,8.5,322.80640082923577,koto
107063,2026-05-04T15:05:56.285697,1777921556.2856975,7305.1636707782745,40712,2599,181,150,177,145,8,11,26.5,305.2630117295972,koto
107067,2026-05-04T15:05:56.558055,1777921556.558055,7305.436028242111,40713,2600,183,146,180,144,7,5,11.5,307.33952466553365,koto
107269,2026-05-04T15:06:10.318875,1777921570.3188753,7319.196848630905,40715,2601,264,446,262,444,5,5,8.0,184.04958170327137,taiko
107270,2026-05-04T15:06:10.382152,1777921570.382152,7319.260125398636,40716,2602,264,446,262,444,4,5,8.5,184.04958170327137,taiko
107307,2026-05-04T15:06:12.910459,1777921572.9104588,7321.788432121277,40727,2603,314,122,312,120,5,5,10.0,19.133643205905457,biwa
107308,2026-05-04T15:06:12.975179,1777921572.9751794,7321.853152751923,40728,2604,112,336,108,334,8,4,13.5,235.37584492005107,koto
107309,2026-05-04T15:06:13.037838,1777921573.037838,7321.915811300278,40732,2605,275,230,271,227,8,6,11.5,206.565051177078,shoko
107310,2026-05-04T15:06:13.118989,1777921573.1189885,7321.9969618320465,40733,2606,113,336,111,334,5,5,9.5,235.21573957402296,koto
107311,2026-05-04T15:06:13.181720,1777921573.1817198,7322.059693098068,40735,2607,112,336,109,334,6,5,10.5,235.37584492005107,koto
107312,2026-05-04T15:06:13.245987,1777921573.2459874,7322.123960733414,40736,2608,342,100,340,98,5,5,9.0,27.32389130134652,biwa
107349,2026-05-04T15:06:15.774792,1777921575.7747917,7324.652765035629,40804,2609,347,101,344,98,7,7,16.0,29.380607861289207,biwa
107350,2026-05-04T15:06:15.838614,1777921575.8386137,7324.71658706665,40805,2610,347,101,344,98,7,7,20.5,29.380607861289207,biwa
107351,2026-05-04T15:06:15.902145,1777921575.902145,7324.780118227005,40806,2611,347,101,344,98,7,7,11.5,29.380607861289207,biwa
107352,2026-05-04T15:06:15.982165,1777921575.9821646,7324.860137939453,40807,2612,347,102,344,98,7,8,20.5,29.587763465418618,biwa
107353,2026-05-04T15:06:16.045474,1777921576.0454743,7324.923447608948,40808,2613,348,101,345,98,6,7,11.5,29.744881296942197,biwa
107354,2026-05-04T15:06:16.109943,1777921576.1099432,7324.987916469574,40809,2614,347,101,344,98,7,7,17.5,29.380607861289207,biwa
107608,2026-05-04T15:06:33.422568,1777921593.4225678,7342.300541162491,40828,2615,291,171,289,169,5,5,8.5,12.652556500557978,biwa
107746,2026-05-04T15:06:42.830541,1777921602.8305407,7351.708513975143,40829,2616,331,285,328,283,6,4,8.0,141.88172363063694,biwa
107840,2026-05-04T15:06:49.230202,1777921609.2302024,7358.108175754547,40832,2617,368,343,364,338,9,10,28.0,144.41828241691917,biwa
107896,2026-05-04T15:06:53.054336,1777921613.0543356,7361.932308912277,40835,2618,217,351,214,349,6,4,8.0,205.68364718049585,shoko
107980,2026-05-04T15:06:58.766942,1777921618.7669423,7367.6449155807495,40836,2619,341,406,339,404,5,4,10.0,161.8427345256207,kakko
107982,2026-05-04T15:06:58.909211,1777921618.9092114,7367.787184715271,40837,2620,340,406,337,404,7,5,12.0,162.12130340415865,kakko
