frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group
187438,2026-05-04T16:37:25.488173,1777927045.488173,12794.366146326065,71017,4554,388,268,385,266,6,4,8.0,113.9624889745782,biwa
187668,2026-05-04T16:37:41.153177,1777927061.1531765,12810.031149864197,71018,4555,213,183,211,181,5,5,11.0,298.9091836511478,koto
187997,2026-05-04T16:38:03.567837,1777927083.5678372,12832.445810556412,71019,4556,190,329,187,326,6,6,11.0,219.54608111140874,koto
188131,2026-05-04T16:38:12.703892,1777927092.7038918,12841.58186507225,71020,4557,183,197,181,194,5,6,9.5,283.3392489033634,koto
188132,2026-05-04T16:38:12.767390,1777927092.7673905,12841.645363807678,71021,4558,183,197,181,195,5,5,8.5,283.3392489033634,koto
188134,2026-05-04T16:38:12.911299,1777927092.9112992,12841.789272546768,71022,4559,182,197,180,194,5,7,11.0,283.20792846277914,koto
188135,2026-05-04T16:38:12.975325,1777927092.9753253,12841.853298664093,71023,4560,183,198,180,196,6,5,9.0,282.778733188406,koto
188137,2026-05-04T16:38:13.118923,1777927093.118923,12841.996896266937,71024,4561,183,198,180,195,7,6,15.0,282.778733188406,koto
188138,2026-05-04T16:38:13.185488,1777927093.1854875,12842.063460826874,71025,4562,183,198,180,196,6,5,10.0,282.778733188406,koto
188175,2026-05-04T16:38:15.712299,1777927095.7122993,12844.590272665024,71051,4563,183,198,180,196,6,5,9.0,282.778733188406,koto
188178,2026-05-04T16:38:15.904674,1777927095.9046736,12844.782646894455,71052,4564,183,198,180,196,6,4,9.0,282.778733188406,koto
188179,2026-05-04T16:38:15.983714,1777927095.9837136,12844.861686944962,71053,4565,182,198,179,196,7,4,8.0,282.652556500558,koto
188180,2026-05-04T16:38:16.048596,1777927096.048596,12844.926569223404,71054,4566,183,198,179,195,8,6,15.0,282.778733188406,koto
188181,2026-05-04T16:38:16.111367,1777927096.1113672,12844.989340543747,71055,4567,181,199,179,197,5,4,8.5,281.97613244420336,koto
188183,2026-05-04T16:38:16.255483,1777927096.255483,12845.133456230164,71056,4568,183,198,180,196,6,5,9.0,282.778733188406,koto
188372,2026-05-04T16:38:29.136445,1777927109.1364453,12858.01441860199,71057,4569,158,164,153,161,10,6,17.0,294.6558987440816,koto
188378,2026-05-04T16:38:29.535813,1777927109.5358133,12858.413786649704,71058,4570,157,164,153,161,8,6,15.0,294.4790409851631,koto
188381,2026-05-04T16:38:29.744204,1777927109.7442038,12858.622177124023,71059,4571,157,167,155,164,5,6,13.0,293.3109350353842,koto
188383,2026-05-04T16:38:29.888713,1777927109.8887126,12858.766685962677,71060,4572,157,164,155,161,4,6,8.0,294.4790409851631,koto
188385,2026-05-04T16:38:30.017070,1777927110.0170703,12858.895043611526,71061,4573,157,164,154,162,7,5,10.0,294.4790409851631,koto
188638,2026-05-04T16:38:47.263837,1777927127.2638366,12876.141809940338,71066,4574,103,148,101,145,5,6,9.0,292.13549187810037,koto
188644,2026-05-04T16:38:47.664285,1777927127.6642854,12876.542258739471,71067,4575,103,148,100,145,6,6,9.5,292.13549187810037,koto
188969,2026-05-04T16:39:09.808522,1777927149.8085217,12898.686495065689,71068,4576,383,345,379,342,8,6,17.0,140.51147741602063,biwa
189172,2026-05-04T16:39:23.647731,1777927163.6477308,12912.525704145432,71069,4577,242,130,239,128,6,4,8.0,337.1094483437517,koto
189429,2026-05-04T16:39:41.167244,1777927181.1672442,12930.045217514038,71073,4578,203,246,200,244,7,5,8.0,251.34211152588045,koto
189469,2026-05-04T16:39:43.888603,1777927183.8886034,12932.766576766968,71074,4579,265,445,262,443,6,4,13.0,183.81407483429035,taiko
189473,2026-05-04T16:39:44.160611,1777927184.1606107,12933.038583993912,71075,4580,264,445,262,443,5,5,10.0,184.06751956658013,taiko
189474,2026-05-04T16:39:44.224222,1777927184.2242222,12933.102195501328,71076,4581,394,219,392,216,4,6,9.0,89.49741833327897,biwa
189483,2026-05-04T16:39:44.848491,1777927184.8484914,12933.726464748383,71077,4582,265,444,263,442,5,5,9.0,183.8310513610567,taiko
189486,2026-05-04T16:39:45.039865,1777927185.039865,12933.917838335037,71078,4583,265,445,263,443,5,5,8.0,183.81407483429035,taiko
189777,2026-05-04T16:40:04.879148,1777927204.8791485,12953.757121801376,71079,4584,269,146,267,144,5,5,9.0,351.54497232282256,koto
190291,2026-05-04T16:40:39.904540,1777927239.9045403,12988.78251361847,71080,4585,244,276,242,274,4,5,8.5,212.7352262721076,koto
190411,2026-05-04T16:40:48.080153,1777927248.0801528,12996.958126068115,71081,4586,314,279,311,277,6,5,11.5,150.04639183219854,kakko
190418,2026-05-04T16:40:48.559376,1777927248.5593755,12997.43734884262,71082,4587,314,281,311,278,6,6,9.5,150.86570780277384,kakko
190597,2026-05-04T16:41:00.751833,1777927260.7518327,13009.629806041718,71083,4588,355,200,352,198,6,4,8.0,75.06858282186244,biwa
190728,2026-05-04T16:41:09.679542,1777927269.6795418,13018.557515144348,71084,4589,153,243,150,241,7,5,14.0,259.73485953978627,koto
190858,2026-05-04T16:41:18.544668,1777927278.5446684,13027.42264175415,71085,4590,237,196,234,193,6,7,18.5,299.1676133795778,koto
190860,2026-05-04T16:41:18.672591,1777927278.6725907,13027.550564050674,71086,4591,231,196,227,193,8,6,24.0,296.0954241573883,koto
190861,2026-05-04T16:41:18.751940,1777927278.7519395,13027.629912853241,71087,4592,231,196,228,194,7,5,13.5,296.0954241573883,koto
190862,2026-05-04T16:41:18.816499,1777927278.8164988,13027.694472074509,71088,4593,231,196,228,193,7,6,14.0,296.0954241573883,koto
190866,2026-05-04T16:41:19.088229,1777927279.088229,13027.966202259064,71089,4594,231,196,229,194,5,5,9.0,296.0954241573883,koto
190867,2026-05-04T16:41:19.151688,1777927279.151688,13028.029661417007,71090,4595,231,195,228,193,7,5,13.0,297.030860259843,koto
190979,2026-05-04T16:41:26.783177,1777927286.7831767,13035.661149978638,71103,4596,68,280,66,278,5,4,8.5,254.19748604606445,koto
190999,2026-05-04T16:41:28.144526,1777927288.1445258,13037.022499084473,71104,4597,172,79,170,77,5,5,8.5,322.5494217682633,koto
191000,2026-05-04T16:41:28.224509,1777927288.2245088,13037.10248208046,71105,4598,172,79,170,77,5,4,8.5,322.5494217682633,koto
191019,2026-05-04T16:41:29.520269,1777927289.520269,13038.398242235184,71112,4599,172,79,170,77,5,5,8.5,322.5494217682633,koto
191140,2026-05-04T16:41:37.759365,1777927297.7593648,13046.637338161469,71117,4600,94,260,92,256,5,9,11.5,257.8631755447077,koto
191304,2026-05-04T16:41:48.944150,1777927308.94415,13057.822123289108,71118,4601,304,376,301,374,6,5,10.5,171.25383773744477,taiko
191307,2026-05-04T16:41:49.135617,1777927309.135617,13058.013590335846,71119,4602,304,376,301,374,7,5,12.5,171.25383773744477,taiko
191308,2026-05-04T16:41:49.215081,1777927309.2150815,13058.093054771423,71120,4603,305,377,301,374,9,6,15.0,170.9524280000993,taiko
191309,2026-05-04T16:41:49.279940,1777927309.2799404,13058.157913684845,71121,4604,305,377,301,374,8,7,23.0,170.9524280000993,taiko
191310,2026-05-04T16:41:49.344268,1777927309.3442676,13058.222240924835,71122,4605,305,377,301,374,8,6,15.5,170.9524280000993,taiko
191311,2026-05-04T16:41:49.408390,1777927309.4083898,13058.286363124847,71123,4606,305,377,301,374,9,7,20.5,170.9524280000993,taiko
191348,2026-05-04T16:41:51.936660,1777927311.9366603,13060.814633607864,71160,4607,305,377,301,374,9,6,19.0,170.9524280000993,taiko
191349,2026-05-04T16:41:52.000581,1777927312.0005808,13060.878554105759,71161,4608,306,378,301,374,10,8,19.5,170.65532809790034,taiko
191350,2026-05-04T16:41:52.064268,1777927312.064268,13060.942241430283,71162,4609,304,376,301,374,6,4,10.0,171.25383773744477,taiko
191351,2026-05-04T16:41:52.144052,1777927312.1440523,13061.022025585175,71163,4610,304,376,301,374,6,5,11.0,171.25383773744477,taiko
191352,2026-05-04T16:41:52.207433,1777927312.2074332,13061.085406541824,71164,4611,304,376,301,374,6,5,11.0,171.25383773744477,taiko
191353,2026-05-04T16:41:52.271588,1777927312.271588,13061.149561405182,71165,4612,306,377,301,374,10,7,16.5,170.59686762578735,taiko
191687,2026-05-04T16:42:15.040231,1777927335.0402305,13083.918203830719,71172,4613,127,163,125,160,5,7,11.0,290.43282867939865,koto
191706,2026-05-04T16:42:16.336054,1777927336.3360543,13085.214027643204,71173,4614,127,163,125,160,4,6,8.0,290.43282867939865,koto
191759,2026-05-04T16:42:19.935679,1777927339.935679,13088.813652276993,71174,4615,78,304,76,300,4,9,12.5,247.4204274359737,koto
191760,2026-05-04T16:42:20.031314,1777927340.0313144,13088.909287691116,71175,4616,77,304,73,299,8,11,22.5,247.52056560289688,koto
191903,2026-05-04T16:42:29.760479,1777927349.760479,13098.638452291489,71176,4617,290,240,288,238,5,5,8.5,153.43494882292202,kakko
191911,2026-05-04T16:42:30.303604,1777927350.3036044,13099.181577682495,71177,4618,290,240,288,238,5,5,8.5,153.43494882292202,kakko
191965,2026-05-04T16:42:33.984607,1777927353.9846075,13102.862580776215,71179,4619,264,387,262,385,5,4,8.5,185.4727116712505,taiko
192412,2026-05-04T16:43:04.448839,1777927384.448839,13133.326812267303,71180,4620,133,238,130,236,6,5,11.0,263.0189425931702,koto
192413,2026-05-04T16:43:04.512580,1777927384.51258,13133.390553236008,71181,4621,125,243,123,241,5,5,9.5,261.5596347244934,koto
192414,2026-05-04T16:43:04.575879,1777927384.5758793,13133.453852653503,71182,4622,125,243,123,241,5,5,8.5,261.5596347244934,koto
192420,2026-05-04T16:43:04.992310,1777927384.99231,13133.87028336525,71183,4623,286,218,284,216,5,5,10.0,71.56505117707798,biwa
192421,2026-05-04T16:43:05.055676,1777927385.055676,13133.933649301529,71184,4624,289,220,284,217,10,7,21.0,90.0,biwa
192425,2026-05-04T16:43:05.329163,1777927385.3291626,13134.207135915756,71185,4625,287,218,285,216,5,5,9.5,74.05460409907715,biwa
192522,2026-05-04T16:43:11.936008,1777927391.9360082,13140.81398153305,71186,4626,421,165,418,162,6,7,14.5,68.69068940282739,biwa
192599,2026-05-04T16:43:17.183612,1777927397.1836119,13146.061585187912,71187,4627,113,335,111,333,5,5,10.0,235.4478175494739,koto
192601,2026-05-04T16:43:17.327725,1777927397.3277247,13146.205698013306,71188,4628,112,334,108,331,8,6,14.5,235.84030545433058,koto
192603,2026-05-04T16:43:17.456626,1777927397.456626,13146.334599256516,71189,4629,113,335,111,333,5,5,10.0,235.4478175494739,koto
192604,2026-05-04T16:43:17.520120,1777927397.5201197,13146.398092985153,71190,4630,113,335,111,333,5,4,8.5,235.4478175494739,koto
192605,2026-05-04T16:43:17.599455,1777927397.599455,13146.47742843628,71191,4631,114,335,111,333,6,4,10.0,235.28690228535237,koto
192606,2026-05-04T16:43:17.664201,1777927397.664201,13146.542174339294,71192,4632,114,335,111,333,6,5,11.0,235.28690228535237,koto
192643,2026-05-04T16:43:20.191807,1777927400.1918066,13149.069779872894,71233,4633,113,335,111,333,5,5,10.0,235.4478175494739,koto
192644,2026-05-04T16:43:20.256490,1777927400.2564905,13149.134463787079,71234,4634,114,335,111,333,6,5,11.0,235.28690228535237,koto
192645,2026-05-04T16:43:20.320026,1777927400.3200264,13149.197999715805,71235,4635,113,335,111,333,5,5,10.0,235.4478175494739,koto
192646,2026-05-04T16:43:20.384778,1777927400.3847785,13149.262751817703,71236,4636,113,335,111,333,5,5,10.0,235.4478175494739,koto
192647,2026-05-04T16:43:20.464912,1777927400.4649124,13149.34288573265,71237,4637,113,335,111,333,5,5,10.0,235.4478175494739,koto
192648,2026-05-04T16:43:20.527972,1777927400.5279715,13149.405944824219,71238,4638,113,335,110,333,6,5,11.0,235.4478175494739,koto
192695,2026-05-04T16:43:23.728334,1777927403.7283337,13152.606307029724,71239,4639,310,249,308,246,4,6,9.0,134.02897806892082,biwa
193052,2026-05-04T16:43:48.063931,1777927428.0639315,13176.941904783249,71240,4640,277,445,275,443,4,5,8.5,180.76389846092997,taiko
193362,2026-05-04T16:44:09.183667,1777927449.1836667,13198.061640024185,71241,4641,207,102,205,100,4,5,8.5,328.2572388465811,koto
193366,2026-05-04T16:44:09.456489,1777927449.4564886,13198.334461927414,71242,4642,207,102,205,100,4,5,8.5,328.2572388465811,koto
193367,2026-05-04T16:44:09.519983,1777927449.519983,13198.397956371307,71243,4643,207,103,205,101,5,4,8.5,328.038656583023,koto
193369,2026-05-04T16:44:09.664013,1777927449.664013,13198.541986227036,71244,4644,207,102,205,100,4,5,8.5,328.2572388465811,koto
193373,2026-05-04T16:44:09.937083,1777927449.9370825,13198.815055847168,71245,4645,207,102,205,100,5,5,10.0,328.2572388465811,koto
193374,2026-05-04T16:44:09.998943,1777927449.9989433,13198.876916646957,71246,4646,207,102,205,100,5,5,10.0,328.2572388465811,koto
193413,2026-05-04T16:44:12.656130,1777927452.6561298,13201.534103155136,71264,4647,207,102,205,100,4,5,8.5,328.2572388465811,koto
193414,2026-05-04T16:44:12.720464,1777927452.720464,13201.598437309265,71265,4648,207,102,205,100,4,5,8.5,328.2572388465811,koto
193652,2026-05-04T16:44:28.944800,1777927468.9448,13217.822773218155,71266,4649,343,405,340,403,6,5,11.0,161.19420988624995,kakko
193654,2026-05-04T16:44:29.087924,1777927469.0879235,13217.965896844864,71267,4650,342,405,339,403,6,5,12.0,161.4721893791126,kakko
193655,2026-05-04T16:44:29.152030,1777927469.15203,13218.03000330925,71268,4651,341,406,338,404,7,5,13.0,161.8427345256207,kakko
193657,2026-05-04T16:44:29.280649,1777927469.280649,13218.158622264862,71269,4652,341,406,339,403,5,6,10.5,161.8427345256207,kakko
193658,2026-05-04T16:44:29.359380,1777927469.3593805,13218.237353801727,71270,4653,341,406,338,403,6,6,9.5,161.8427345256207,kakko
193659,2026-05-04T16:44:29.423477,1777927469.4234772,13218.301450490952,71271,4654,341,406,339,403,5,6,11.0,161.8427345256207,kakko
193698,2026-05-04T16:44:32.078968,1777927472.078968,13220.956941366196,71300,4655,341,405,339,402,5,6,9.5,161.75107578158554,kakko
193704,2026-05-04T16:44:32.479955,1777927472.479955,13221.357928276062,71301,4656,341,406,338,403,6,6,10.5,161.8427345256207,kakko
193797,2026-05-04T16:44:38.832538,1777927478.8325377,13227.710510969162,71302,4657,369,343,367,340,5,6,11.5,144.11135704478397,biwa
193801,2026-05-04T16:44:39.103245,1777927479.103245,13227.981218338013,71303,4658,369,343,366,340,6,6,12.5,144.11135704478397,biwa
193812,2026-05-04T16:44:39.840637,1777927479.8406372,13228.718610525131,71304,4659,368,344,366,342,5,4,10.0,144.637538112931,biwa
193887,2026-05-04T16:44:44.960059,1777927484.9600594,13233.838032722473,71305,4660,472,306,469,303,7,6,11.5,114.12840293026784,biwa
193898,2026-05-04T16:44:45.712404,1777927485.712404,13234.59037733078,71306,4661,473,307,471,304,4,6,9.0,114.26476606200305,biwa
193951,2026-05-04T16:44:49.312682,1777927489.3126822,13238.190655469894,71308,4662,222,436,218,434,9,5,18.5,195.03043052343327,shoko
193952,2026-05-04T16:44:49.392201,1777927489.3922014,13238.270174741745,71309,4663,224,437,219,435,10,5,21.0,194.47029410006587,shoko
193953,2026-05-04T16:44:49.455899,1777927489.4558995,13238.333872795105,71310,4664,224,437,219,435,10,4,19.0,194.47029410006587,shoko
193954,2026-05-04T16:44:49.520170,1777927489.5201702,13238.398143529892,71311,4665,223,439,218,434,11,10,35.5,194.58891873287465,shoko
193956,2026-05-04T16:44:49.664340,1777927489.6643403,13238.542313575745,71312,4666,224,437,220,435,9,5,14.5,194.47029410006587,shoko
193957,2026-05-04T16:44:49.727506,1777927489.7275062,13238.605479478836,71313,4667,224,437,219,435,10,5,17.5,194.47029410006587,shoko
194131,2026-05-04T16:45:01.583749,1777927501.583749,13250.461722373962,71329,4668,171,368,168,366,6,4,8.0,216.37114393697507,koto
194136,2026-05-04T16:45:01.920213,1777927501.9202125,13250.798185825348,71330,4669,172,369,169,367,6,5,8.0,215.93581009187486,koto
194138,2026-05-04T16:45:02.063881,1777927502.063881,13250.94185423851,71331,4670,171,369,168,367,6,4,8.0,216.1870983622556,koto
194145,2026-05-04T16:45:02.545199,1777927502.545199,13251.423172235489,71332,4671,171,370,167,367,8,6,13.5,216.00465499632074,koto
194261,2026-05-04T16:45:10.447811,1777927510.4478106,13259.325783967972,71333,4672,271,337,268,335,7,5,9.0,184.3987053549955,taiko
194263,2026-05-04T16:45:10.576915,1777927510.5769153,13259.45488858223,71334,4673,272,338,269,336,7,5,10.5,183.8785245028477,taiko
194279,2026-05-04T16:45:11.664716,1777927511.6647162,13260.542689561844,71335,4674,272,336,269,333,6,7,9.0,183.94518622903755,taiko
194365,2026-05-04T16:45:17.536531,1777927517.536531,13266.414504289627,71350,4675,244,77,242,75,5,4,9.0,345.869520137586,koto
194368,2026-05-04T16:45:17.744409,1777927517.744409,13266.62238240242,71351,4676,244,76,242,74,5,5,8.5,345.96375653207355,koto
194372,2026-05-04T16:45:18.015402,1777927518.0154023,13266.893375635147,71352,4677,245,77,243,74,4,6,8.0,346.24692941347695,koto
194377,2026-05-04T16:45:18.352195,1777927518.3521953,13267.230168581009,71353,4678,244,77,242,75,5,5,9.0,345.869520137586,koto
194619,2026-05-04T16:45:34.848081,1777927534.8480814,13283.726054668427,71355,4679,312,255,310,252,4,6,9.5,137.563770211465,biwa
194626,2026-05-04T16:45:35.312198,1777927535.312198,13284.19017124176,71356,4680,313,255,311,252,4,6,8.5,136.6846843178963,biwa
194627,2026-05-04T16:45:35.392379,1777927535.3923793,13284.270352602005,71357,4681,311,255,308,253,6,5,8.0,138.46822925891718,biwa
194634,2026-05-04T16:45:35.855201,1777927535.855201,13284.733174324036,71358,4682,312,255,309,253,6,5,8.0,137.563770211465,biwa
194636,2026-05-04T16:45:36.000690,1777927536.00069,13284.878663301468,71359,4683,311,255,308,253,7,5,8.5,138.46822925891718,biwa
194640,2026-05-04T16:45:36.271626,1777927536.2716265,13285.149599790573,71360,4684,311,255,308,253,6,5,9.5,138.46822925891718,biwa
194703,2026-05-04T16:45:40.560548,1777927540.5605476,13289.438520908356,71362,4685,191,329,188,327,6,5,12.5,219.23211110208587,koto
194704,2026-05-04T16:45:40.640256,1777927540.6402557,13289.518229007721,71363,4686,191,329,188,327,6,5,9.5,219.23211110208587,koto
194707,2026-05-04T16:45:40.831685,1777927540.8316848,13289.709658145905,71364,4687,191,330,188,327,6,7,9.0,218.9760069176804,koto
194750,2026-05-04T16:45:43.776630,1777927543.7766297,13292.654603004456,71365,4688,228,270,225,267,6,7,11.0,226.12330271407544,koto
195536,2026-05-04T16:46:37.328237,1777927597.3282368,13346.206210136414,71367,4689,362,329,359,326,6,7,18.0,143.0460910074524,biwa
196053,2026-05-04T16:47:12.559762,1777927632.5597622,13381.437735557556,71368,4690,304,237,302,234,5,6,9.0,125.3112134396332,biwa
196055,2026-05-04T16:47:12.704663,1777927632.7046628,13381.582636117935,71369,4691,304,236,302,234,5,5,9.5,123.69006752597977,biwa
196056,2026-05-04T16:47:12.767188,1777927632.767188,13381.645161390305,71370,4692,305,238,302,235,7,6,9.5,125.75388725443679,biwa
196057,2026-05-04T16:47:12.832947,1777927632.8329473,13381.71092057228,71371,4693,304,236,302,234,5,5,9.0,123.69006752597977,biwa
196058,2026-05-04T16:47:12.912246,1777927632.9122455,13381.790218830109,71372,4694,304,236,302,233,5,6,13.0,123.69006752597977,biwa
196059,2026-05-04T16:47:12.976131,1777927632.9761307,13381.854104042053,71373,4695,305,236,302,234,6,5,10.0,122.61924307119284,biwa
196099,2026-05-04T16:47:15.696970,1777927635.6969697,13384.574943065643,71387,4696,304,236,302,234,5,5,10.0,123.69006752597977,biwa
196100,2026-05-04T16:47:15.760482,1777927635.7604818,13384.638455152512,71388,4697,305,236,302,234,6,5,10.0,122.61924307119284,biwa
196102,2026-05-04T16:47:15.904149,1777927635.9041493,13384.782122612,71389,4698,304,236,302,234,5,5,8.5,123.69006752597977,biwa
196251,2026-05-04T16:47:26.064717,1777927646.064717,13394.942690372467,71390,4699,370,167,368,164,5,7,13.0,59.50664159752432,biwa
196373,2026-05-04T16:47:34.368399,1777927654.3683994,13403.246372699738,71392,4700,308,381,306,377,5,8,9.5,170.1341930569156,taiko
196816,2026-05-04T16:48:04.560725,1777927684.560725,13433.438698291779,71393,4701,94,272,91,270,7,5,13.5,254.3806078612892,koto
196942,2026-05-04T16:48:13.152898,1777927693.1528983,13442.030871629715,71394,4702,61,169,58,166,7,7,18.5,283.1092081981543,koto
196946,2026-05-04T16:48:13.424408,1777927693.4244077,13442.302381038666,71395,4703,62,170,59,168,6,5,8.0,282.9178128439339,koto
196947,2026-05-04T16:48:13.487802,1777927693.4878023,13442.365775585175,71396,4704,62,170,59,168,6,5,9.0,282.9178128439339,koto
196948,2026-05-04T16:48:13.550949,1777927693.5509493,13442.428922653198,71397,4705,61,173,59,170,5,6,8.0,282.112622925985,koto
196962,2026-05-04T16:48:14.512296,1777927694.5122957,13443.390269041061,71398,4706,62,171,59,168,6,6,9.5,282.6678748620626,koto
197120,2026-05-04T16:48:25.280426,1777927705.2804258,13454.158399105072,71400,4707,369,343,366,339,6,8,17.5,144.11135704478397,biwa
197121,2026-05-04T16:48:25.344064,1777927705.3440645,13454.222037792206,71404,4708,363,330,360,326,6,8,18.0,142.9637870607188,biwa
197122,2026-05-04T16:48:25.408090,1777927705.4080904,13454.286063671112,71406,4709,362,331,359,324,7,14,21.5,143.54528189530083,biwa
197302,2026-05-04T16:48:37.678793,1777927717.6787932,13466.55676651001,71407,4710,406,199,403,197,6,5,10.0,80.53767779197437,biwa
197376,2026-05-04T16:48:42.720927,1777927722.7209272,13471.598900556564,71408,4711,363,325,360,323,6,5,11.5,141.67446904711755,biwa
